"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","concept:name_11","lifecycle:transition_11","org:resource_11","Activity_11","Resource_11","Work_Order_Qty_11","Part_Desc__11","Worker_ID_11","Report_Type_11","Qty_Completed_11","Qty_Rejected_11","Qty_for_MRB_11","concept:name_12","lifecycle:transition_12","org:resource_12","Activity_12","Resource_12","Work_Order_Qty_12","Part_Desc__12","Worker_ID_12","Report_Type_12","Qty_Completed_12","Qty_Rejected_12","Qty_for_MRB_12","concept:name_13","lifecycle:transition_13","org:resource_13","Activity_13","Resource_13","Work_Order_Qty_13","Part_Desc__13","Worker_ID_13","Report_Type_13","Qty_Completed_13","Qty_Rejected_13","Qty_for_MRB_13","concept:name_14","lifecycle:transition_14","org:resource_14","Activity_14","Resource_14","Work_Order_Qty_14","Part_Desc__14","Worker_ID_14","Report_Type_14","Qty_Completed_14","Qty_Rejected_14","Qty_for_MRB_14","concept:name_15","lifecycle:transition_15","org:resource_15","Activity_15","Resource_15","Work_Order_Qty_15","Part_Desc__15","Worker_ID_15","Report_Type_15","Qty_Completed_15","Qty_Rejected_15","Qty_for_MRB_15","concept:name_16","lifecycle:transition_16","org:resource_16","Activity_16","Resource_16","Work_Order_Qty_16","Part_Desc__16","Worker_ID_16","Report_Type_16","Qty_Completed_16","Qty_Rejected_16","Qty_for_MRB_16","remainingTime"
"33","76","10","33","76","77","80","37","33","12","13","7","7","76","1","33","76","77","80","37","33","12","13","7","7","17","10","30","17","18","80","37","30","6","7","7","7","76","10","33","76","77","80","37","33","12","13","7","7","17","1","30","17","18","80","37","30","6","7","7","7","76","1","33","76","77","80","37","33","12","13","7","7","76","10","33","76","77","80","37","33","6","67","7","7","76","1","33","76","77","80","37","33","6","67","7","7","76","10","14","76","77","80","37","14","6","141","7","7","76","1","14","76","77","80","37","14","6","141","7","7","76","10","42","76","77","80","37","42","6","104","7","7","76","1","42","76","77","80","37","42","6","104","7","7","17","10","30","17","18","80","37","30","6","7","13","7","17","1","30","17","18","80","37","30","6","7","13","7","17","10","30","17","18","80","37","30","6","238","7","7","17","1","30","17","18","80","37","30","6","238","7","7","1633980.0"
"34","71","10","24","71","73","141","48","24","12","13","7","7","71","1","24","71","73","141","48","24","12","13","7","7","71","10","29","71","73","141","48","29","12","13","7","7","71","1","29","71","73","141","48","29","12","13","7","7","71","10","29","71","73","141","48","29","6","104","7","7","71","1","29","71","73","141","48","29","6","104","7","7","71","10","8","71","73","141","48","8","6","4","7","7","71","1","8","71","73","141","48","8","6","4","7","7","71","10","24","71","73","141","48","24","6","67","7","7","17","10","52","17","18","141","48","52","6","141","7","7","71","1","24","71","73","141","48","24","6","67","7","7","17","1","52","17","18","141","48","52","6","141","7","7","21","10","20","21","22","141","48","20","6","141","7","7","21","1","20","21","22","141","48","20","6","141","7","7","0","10","20","0","3","141","48","20","6","13","7","7","0","1","20","0","3","141","48","20","6","13","7","7","1777200.0"
"35","110","10","86","110","111","61","5","86","12","7","7","7","110","1","86","110","111","61","5","86","12","7","7","7","110","10","33","110","111","61","5","33","12","7","7","7","110","1","33","110","111","61","5","33","12","7","7","7","110","10","42","110","111","61","5","42","12","67","7","7","110","10","86","110","111","61","5","86","6","63","7","7","110","1","42","110","111","61","5","42","12","67","7","7","110","1","86","110","111","61","5","86","6","63","7","7","17","10","16","17","18","61","5","16","6","55","13","7","17","10","16","17","18","61","5","16","6","7","7","7","17","1","16","17","18","61","5","16","6","55","13","7","17","1","16","17","18","61","5","16","6","7","7","7","21","10","147","21","22","61","5","147","6","55","7","7","21","1","147","21","22","61","5","147","6","55","7","7","0","10","20","0","3","61","5","20","6","55","7","7","0","1","20","0","3","61","5","20","6","55","7","7","1274940.0"
"36","110","10","42","110","111","141","5","42","12","7","7","7","110","1","42","110","111","141","5","42","12","7","7","7","110","10","86","110","111","141","5","86","12","13","7","7","110","1","86","110","111","141","5","86","12","13","7","7","9","10","8","9","11","141","5","8","12","7","7","7","110","10","8","110","111","141","5","8","12","7","7","7","9","1","8","9","11","141","5","8","12","7","7","7","110","1","8","110","111","141","5","8","12","7","7","7","17","10","88","17","18","141","5","88","6","7","7","7","110","10","42","110","111","141","5","42","12","7","7","7","17","1","88","17","18","141","5","88","6","7","7","7","110","1","42","110","111","141","5","42","12","7","7","7","110","10","42","110","111","141","5","42","12","13","7","7","110","1","42","110","111","141","5","42","12","13","7","7","110","10","86","110","111","141","5","86","6","109","7","7","110","1","86","110","111","141","5","86","6","109","7","7","1438260.0"
"37","39","10","46","39","40","81","37","46","12","13","7","7","105","10","72","105","25","81","37","72","6","7","7","7","105","1","72","105","25","81","37","72","6","7","7","7","39","1","46","39","40","81","37","46","12","13","7","7","39","10","46","39","40","81","37","46","12","13","7","7","39","1","46","39","40","81","37","46","12","13","7","7","39","10","33","39","40","81","37","33","6","43","7","7","39","1","33","39","40","81","37","33","6","43","7","7","39","10","239","39","40","81","37","239","6","193","7","7","39","1","239","39","40","81","37","239","6","193","7","7","39","10","46","39","40","81","37","46","12","7","7","7","39","1","46","39","40","81","37","46","12","7","7","7","39","10","46","39","40","81","37","46","6","63","7","7","39","1","46","39","40","81","37","46","6","63","7","7","39","10","8","39","40","81","37","8","6","193","7","7","39","1","8","39","40","81","37","8","6","193","7","7","1717920.0"
"38","9","10","14","9","11","176","5","14","12","7","7","7","9","1","14","9","11","176","5","14","12","7","7","7","110","10","86","110","111","176","5","86","12","13","7","7","110","1","86","110","111","176","5","86","12","13","7","7","9","10","8","9","11","176","5","8","12","7","7","7","9","1","8","9","11","176","5","8","12","7","7","7","9","10","8","9","11","176","5","8","6","67","7","7","9","1","8","9","11","176","5","8","6","67","7","7","9","10","8","9","11","176","5","8","12","7","7","7","9","1","8","9","11","176","5","8","12","7","7","7","9","10","8","9","11","176","5","8","6","70","7","7","9","1","8","9","11","176","5","8","6","70","7","7","110","10","46","110","111","176","5","46","6","7","7","7","9","10","46","9","11","176","5","46","6","67","7","7","9","1","46","9","11","176","5","46","6","67","7","7","110","1","46","110","111","176","5","46","6","7","7","7","4760880.0"
"39","71","10","72","71","73","4","27","72","12","13","7","7","71","1","72","71","73","4","27","72","12","13","7","7","71","10","72","71","73","4","27","72","12","13","7","7","17","10","52","17","18","4","27","52","6","7","7","7","17","1","52","17","18","4","27","52","6","7","7","7","71","1","72","71","73","4","27","72","12","13","7","7","71","10","72","71","73","4","27","72","6","15","7","7","17","10","52","17","18","4","27","52","6","4","7","7","71","1","72","71","73","4","27","72","6","15","7","7","17","1","52","17","18","4","27","52","6","4","7","7","71","10","72","71","73","4","27","72","12","7","7","7","71","1","72","71","73","4","27","72","12","7","7","7","71","10","24","71","73","4","27","24","12","67","7","7","71","1","24","71","73","4","27","24","12","67","7","7","71","10","72","71","73","4","27","72","6","7","7","7","71","1","72","71","73","4","27","72","6","7","7","7","374100.0"
"4","240","10","8","240","111","61","5","8","12","7","7","7","240","1","8","240","111","61","5","8","12","7","7","7","110","10","42","110","111","61","5","42","12","13","7","7","17","10","88","17","18","61","5","88","6","13","7","7","110","1","42","110","111","61","5","42","12","13","7","7","110","10","42","110","111","61","5","42","6","7","7","7","17","1","88","17","18","61","5","88","6","13","7","7","110","1","42","110","111","61","5","42","6","7","7","7","110","10","86","110","111","61","5","86","6","19","7","7","110","1","86","110","111","61","5","86","6","19","7","7","110","10","8","110","111","61","5","8","6","109","7","7","110","1","8","110","111","61","5","8","6","109","7","7","17","10","88","17","18","61","5","88","6","7","7","7","17","1","88","17","18","61","5","88","6","7","7","7","21","10","20","21","22","61","5","20","6","13","7","7","21","1","20","21","22","61","5","20","6","13","7","7","4920.0"
"40","105","10","29","105","25","81","27","29","12","7","7","7","105","1","29","105","25","81","27","29","12","7","7","7","105","10","72","105","25","81","27","72","12","13","7","7","105","1","72","105","25","81","27","72","12","13","7","7","105","10","29","105","25","81","27","29","12","13","7","7","105","1","29","105","25","81","27","29","12","13","7","7","105","10","29","105","25","81","27","29","6","35","7","7","105","1","29","105","25","81","27","29","6","35","7","7","105","10","29","105","25","81","27","29","50","7","7","7","105","1","29","105","25","81","27","29","50","7","7","7","105","10","8","105","25","81","27","8","6","80","7","7","105","1","8","105","25","81","27","8","6","80","7","7","31","10","30","31","18","81","27","30","6","81","7","7","31","1","30","31","18","81","27","30","6","81","7","7","44","10","2","44","45","81","27","2","6","81","7","7","44","1","2","44","45","81","27","2","6","81","7","7","583680.0"
"41","23","10","29","23","25","141","27","29","12","13","7","7","23","1","29","23","25","141","27","29","12","13","7","7","23","10","29","23","25","141","27","29","12","7","7","7","17","10","30","17","18","141","27","30","6","7","7","7","23","1","29","23","25","141","27","29","12","7","7","7","23","10","29","23","25","141","27","29","6","19","7","7","17","1","30","17","18","141","27","30","6","7","7","7","23","1","29","23","25","141","27","29","6","19","7","7","23","10","72","23","25","141","27","72","6","4","7","7","23","1","72","23","25","141","27","72","6","4","7","7","241","10","20","241","45","141","27","20","6","141","7","7","241","1","20","241","45","141","27","20","6","141","7","7","17","10","88","17","18","141","27","88","6","141","7","7","17","1","88","17","18","141","27","88","6","141","7","7","21","10","20","21","22","141","27","20","6","141","7","7","21","1","20","21","22","141","27","20","6","141","7","7","617820.0"
"42","76","10","33","76","77","74","27","33","12","13","7","7","76","1","33","76","77","74","27","33","12","13","7","7","76","10","33","76","77","74","27","33","6","141","7","7","76","1","33","76","77","74","27","33","6","141","7","7","17","10","30","17","18","74","27","30","6","7","7","7","17","1","30","17","18","74","27","30","6","7","7","7","76","10","14","76","77","74","27","14","6","99","7","7","76","1","14","76","77","74","27","14","6","99","7","7","76","10","38","76","77","74","27","38","6","35","7","7","76","1","38","76","77","74","27","38","6","35","7","7","76","10","33","76","77","74","27","33","6","80","7","7","17","10","30","17","18","74","27","30","6","7","67","7","76","1","33","76","77","74","27","33","6","80","7","7","76","10","14","76","77","74","27","14","6","141","7","7","17","10","30","17","18","74","27","30","6","228","7","7","17","1","30","17","18","74","27","30","6","7","67","7","405060.0"
"43","39","10","38","39","40","133","37","38","12","7","7","7","39","1","38","39","40","133","37","38","12","7","7","7","39","10","46","39","40","133","37","46","12","13","7","7","17","10","30","17","18","133","37","30","6","7","7","7","39","1","46","39","40","133","37","46","12","13","7","7","17","1","30","17","18","133","37","30","6","7","7","7","39","10","46","39","40","133","37","46","6","41","7","7","39","1","46","39","40","133","37","46","6","41","7","7","39","10","38","39","40","133","37","38","6","36","7","7","39","1","38","39","40","133","37","38","6","36","7","7","17","10","30","17","18","133","37","30","6","133","7","7","17","1","30","17","18","133","37","30","6","133","7","7","21","10","20","21","22","133","37","20","6","133","7","7","21","1","20","21","22","133","37","20","6","133","7","7","0","10","20","0","3","133","37","20","6","133","7","7","0","1","20","0","3","133","37","20","6","133","7","7","52560.0"
"44","242","10","24","242","73","243","244","24","12","7","7","7","242","1","24","242","73","243","244","24","12","7","7","7","242","10","72","242","73","243","244","72","12","13","7","7","242","1","72","242","73","243","244","72","12","13","7","7","242","10","72","242","73","243","244","72","6","93","7","7","242","1","72","242","73","243","244","72","6","93","7","7","242","10","24","242","73","243","244","24","6","104","7","7","242","1","24","242","73","243","244","24","6","104","7","7","242","10","24","242","73","243","244","24","6","61","7","7","242","1","24","242","73","243","244","24","6","61","7","7","242","10","72","242","73","243","244","72","6","61","7","7","242","1","72","242","73","243","244","72","6","61","7","7","242","10","8","242","73","243","244","8","6","79","7","7","242","1","8","242","73","243","244","8","6","79","7","7","242","10","72","242","73","243","244","72","6","93","7","7","242","1","72","242","73","243","244","72","6","93","7","7","1967160.0"
"46","76","10","86","76","77","4","37","86","12","7","7","7","76","1","86","76","77","4","37","86","12","7","7","7","76","10","42","76","77","4","37","42","12","7","7","7","76","1","42","76","77","4","37","42","12","7","7","7","76","10","86","76","77","4","37","86","12","7","7","7","76","10","33","76","77","4","37","33","12","13","7","7","76","1","86","76","77","4","37","86","12","7","7","7","76","1","33","76","77","4","37","33","12","13","7","7","76","10","33","76","77","4","37","33","6","19","7","7","76","1","33","76","77","4","37","33","6","19","7","7","17","10","52","17","18","4","37","52","6","4","7","7","17","1","52","17","18","4","37","52","6","4","7","7","21","10","20","21","22","4","37","20","6","4","7","7","0","10","20","0","3","4","37","20","6","4","7","7","0","1","20","0","3","4","37","20","6","4","7","7","56","10","52","56","18","4","37","52","6","7","7","7","122220.0"
"47","39","10","38","39","40","4","37","38","12","13","7","7","39","1","38","39","40","4","37","38","12","13","7","7","39","10","38","39","40","4","37","38","50","7","7","7","17","10","30","17","18","4","37","30","6","7","7","7","39","1","38","39","40","4","37","38","50","7","7","7","39","10","38","39","40","4","37","38","6","19","7","7","17","1","30","17","18","4","37","30","6","7","7","7","39","1","38","39","40","4","37","38","6","19","7","7","39","10","38","39","40","4","37","38","12","7","7","7","39","1","38","39","40","4","37","38","12","7","7","7","39","10","38","39","40","4","37","38","6","7","7","7","39","1","38","39","40","4","37","38","6","7","7","7","17","10","30","17","18","4","37","30","6","4","7","7","17","1","30","17","18","4","37","30","6","4","7","7","21","10","2","21","22","4","37","2","6","4","7","7","21","1","2","21","22","4","37","2","6","4","7","7","557820.0"
"48","9","10","14","9","11","80","5","14","12","7","7","7","9","1","14","9","11","80","5","14","12","7","7","7","9","10","8","9","11","80","5","8","12","67","7","7","9","1","8","9","11","80","5","8","12","67","7","7","9","10","8","9","11","80","5","8","6","193","7","7","9","1","8","9","11","80","5","8","6","193","7","7","17","10","52","17","18","80","5","52","6","7","7","7","17","1","52","17","18","80","5","52","6","7","7","7","9","10","14","9","11","80","5","14","6","109","7","7","9","1","14","9","11","80","5","14","6","109","7","7","17","10","52","17","18","80","5","52","6","238","13","7","17","1","52","17","18","80","5","52","6","238","13","7","21","10","20","21","22","80","5","20","6","238","7","7","21","1","20","21","22","80","5","20","6","238","7","7","0","10","20","0","3","80","5","20","6","238","7","7","0","1","20","0","3","80","5","20","6","238","7","7","3098100.0"
"49","39","10","46","39","40","41","37","46","12","7","7","7","17","10","16","17","18","41","37","16","12","7","7","7","39","1","46","39","40","41","37","46","12","7","7","7","17","1","16","17","18","41","37","16","12","7","7","7","39","10","46","39","40","41","37","46","6","104","7","7","39","1","46","39","40","41","37","46","6","104","7","7","76","10","113","76","77","41","37","113","6","7","13","7","76","1","113","76","77","41","37","113","6","7","13","7","17","10","30","17","18","41","37","30","6","104","7","7","17","1","30","17","18","41","37","30","6","104","7","7","44","10","100","44","45","41","37","100","6","104","7","7","44","1","100","44","45","41","37","100","6","104","7","7","17","10","30","17","18","41","37","30","6","7","7","7","17","1","30","17","18","41","37","30","6","7","7","7","21","10","20","21","22","41","37","20","6","104","7","7","21","1","20","21","22","41","37","20","6","104","7","7","72600.0"
"50","76","10","46","76","77","19","37","46","12","7","7","7","76","1","46","76","77","19","37","46","12","7","7","7","76","10","46","76","77","19","37","46","12","7","7","7","76","1","46","76","77","19","37","46","12","7","7","7","76","10","46","76","77","19","37","46","12","7","7","7","76","1","46","76","77","19","37","46","12","7","7","7","76","10","46","76","77","19","37","46","6","19","7","7","76","1","46","76","77","19","37","46","6","19","7","7","17","10","30","17","18","19","37","30","6","19","7","7","17","1","30","17","18","19","37","30","6","19","7","7","21","10","20","21","22","19","37","20","6","19","7","7","0","10","20","0","3","19","37","20","6","19","7","7","0","1","20","0","3","19","37","20","6","19","7","7","21","1","20","21","22","19","37","20","6","19","7","7","59","10","58","59","59","19","37","58","6","41","7","7","59","1","58","59","59","19","37","58","6","41","7","7","32160.0"
"52","39","10","46","39","40","228","37","46","6","63","7","7","39","1","46","39","40","228","37","46","6","63","7","7","39","10","38","39","40","228","37","38","12","7","7","7","39","1","38","39","40","228","37","38","12","7","7","7","39","10","38","39","40","228","37","38","50","7","7","7","39","1","38","39","40","228","37","38","50","7","7","7","39","10","38","39","40","228","37","38","12","7","7","7","39","1","38","39","40","228","37","38","12","7","7","7","39","10","38","39","40","228","37","38","12","13","7","7","39","1","38","39","40","228","37","38","12","13","7","7","39","10","38","39","40","228","37","38","50","7","7","7","39","1","38","39","40","228","37","38","50","7","7","7","39","10","38","39","40","228","37","38","6","196","7","7","39","1","38","39","40","228","37","38","6","196","7","7","39","10","38","39","40","228","37","38","6","36","7","7","39","1","38","39","40","228","37","38","6","36","7","7","483420.0"
"53","39","10","46","39","40","4","245","46","12","7","7","7","39","1","46","39","40","4","245","46","12","7","7","7","39","10","38","39","40","4","245","38","12","7","7","7","39","1","38","39","40","4","245","38","12","7","7","7","39","10","38","39","40","4","245","38","50","7","7","7","39","1","38","39","40","4","245","38","50","7","7","7","39","10","38","39","40","4","245","38","12","13","7","7","39","1","38","39","40","4","245","38","12","13","7","7","39","10","38","39","40","4","245","38","6","19","7","7","39","1","38","39","40","4","245","38","6","19","7","7","39","10","38","39","40","4","245","38","12","7","7","7","39","1","38","39","40","4","245","38","12","7","7","7","39","10","46","39","40","4","245","46","12","7","7","7","17","10","52","17","18","4","245","52","6","7","7","7","39","1","46","39","40","4","245","46","12","7","7","7","17","1","52","17","18","4","245","52","6","7","7","7","838800.0"
"54","9","10","86","9","11","51","37","86","12","7","7","7","9","1","86","9","11","51","37","86","12","7","7","7","9","10","14","9","11","51","37","14","12","7","7","7","9","1","14","9","11","51","37","14","12","7","7","7","9","10","8","9","11","51","37","8","12","7","7","7","9","1","8","9","11","51","37","8","12","7","7","7","9","10","8","9","11","51","37","8","6","43","7","7","17","10","52","17","18","51","37","52","12","7","7","7","17","1","52","17","18","51","37","52","12","7","7","7","9","1","8","9","11","51","37","8","6","43","7","7","9","10","14","9","11","51","37","14","6","63","7","7","9","1","14","9","11","51","37","14","6","63","7","7","17","10","52","17","18","51","37","52","6","7","28","7","17","1","52","17","18","51","37","52","6","7","28","7","44","10","20","44","45","51","37","20","6","7","7","7","44","1","20","44","45","51","37","20","6","7","7","7","153600.0"
"55","242","10","24","242","73","246","217","24","12","13","7","7","242","1","24","242","73","246","217","24","12","13","7","7","242","10","72","242","73","246","217","72","12","7","7","7","242","1","72","242","73","246","217","72","12","7","7","7","242","10","72","242","73","246","217","72","6","43","7","7","242","1","72","242","73","246","217","72","6","43","7","7","17","10","52","17","18","246","217","52","6","7","7","7","242","10","29","242","73","246","217","29","6","4","7","7","17","1","52","17","18","246","217","52","6","7","7","7","242","1","29","242","73","246","217","29","6","4","7","7","242","10","24","242","73","246","217","24","6","61","7","7","242","1","24","242","73","246","217","24","6","61","7","7","242","10","72","242","73","246","217","72","6","13","7","7","242","1","72","242","73","246","217","72","6","13","7","7","242","10","29","242","73","246","217","29","6","63","7","7","242","1","29","242","73","246","217","29","6","63","7","7","3057360.0"
"56","128","10","38","128","40","51","27","38","50","7","7","7","128","1","38","128","40","51","27","38","50","7","7","7","128","10","46","128","40","51","27","46","12","7","7","7","59","10","58","59","59","51","27","58","6","51","7","7","59","1","58","59","59","51","27","58","6","51","7","7","128","1","46","128","40","51","27","46","12","7","7","7","128","10","46","128","40","51","27","46","6","51","7","7","128","1","46","128","40","51","27","46","6","51","7","7","31","10","30","31","18","51","27","30","6","51","7","7","31","1","30","31","18","51","27","30","6","51","7","7","0","10","20","0","3","51","27","20","6","51","7","7","0","1","20","0","3","51","27","20","6","51","7","7","21","10","20","21","22","51","27","20","6","51","7","7","56","10","30","56","18","51","27","30","6","51","7","7","21","1","20","21","22","51","27","20","6","51","7","7","56","1","30","56","18","51","27","30","6","51","7","7","0.0"
"59","76","10","33","76","77","4","37","33","12","67","7","7","76","1","33","76","77","4","37","33","12","67","7","7","76","10","86","76","77","4","37","86","6","41","7","7","76","1","86","76","77","4","37","86","6","41","7","7","76","10","42","76","77","4","37","42","6","13","7","7","76","1","42","76","77","4","37","42","6","13","7","7","17","10","30","17","18","4","37","30","6","41","7","7","17","1","30","17","18","4","37","30","6","41","7","7","21","10","118","21","22","4","37","118","6","41","7","7","21","1","118","21","22","4","37","118","6","41","7","7","0","10","60","0","3","4","37","60","6","41","7","7","0","1","60","0","3","4","37","60","6","41","7","7","59","10","58","59","59","4","37","58","6","41","7","7","59","1","58","59","59","4","37","58","6","41","7","7","56","10","30","56","18","4","37","30","6","41","7","7","56","1","30","56","18","4","37","30","6","41","7","7","95100.0"
"6","39","10","46","39","40","247","217","46","12","13","7","7","39","10","46","39","40","247","217","46","12","7","7","7","39","1","46","39","40","247","217","46","12","13","7","7","39","1","46","39","40","247","217","46","12","7","7","7","39","10","38","39","40","247","217","38","12","7","7","7","39","1","38","39","40","247","217","38","12","7","7","7","39","10","38","39","40","247","217","38","12","13","7","7","39","1","38","39","40","247","217","38","12","13","7","7","39","10","46","39","40","247","217","46","12","7","7","7","39","1","46","39","40","247","217","46","12","7","7","7","39","10","46","39","40","247","217","46","6","47","7","7","39","1","46","39","40","247","217","46","6","47","7","7","17","10","30","17","18","247","217","30","6","7","7","7","17","10","30","17","18","247","217","30","6","7","7","7","39","10","38","39","40","247","217","38","6","155","7","7","17","1","30","17","18","247","217","30","6","7","7","7","1620540.0"
"60","128","10","38","128","40","61","248","38","12","7","7","7","128","1","38","128","40","61","248","38","12","7","7","7","0","10","20","0","3","61","248","20","6","61","7","7","0","1","20","0","3","61","248","20","6","61","7","7","128","10","46","128","40","61","248","46","12","7","7","7","128","1","46","128","40","61","248","46","12","7","7","7","31","10","52","31","18","61","248","52","12","7","7","7","128","10","38","128","40","61","248","38","50","7","7","7","31","1","52","31","18","61","248","52","12","7","7","7","128","1","38","128","40","61","248","38","50","7","7","7","128","10","46","128","40","61","248","46","12","61","7","7","128","1","46","128","40","61","248","46","12","61","7","7","31","10","52","31","18","61","248","52","6","7","7","7","31","1","52","31","18","61","248","52","6","7","7","7","31","10","52","31","18","61","248","52","6","61","7","7","31","1","52","31","18","61","248","52","6","61","7","7","61200.0"
"61","23","10","29","23","25","102","164","29","12","13","7","7","23","10","29","23","25","102","164","29","50","7","7","7","23","1","29","23","25","102","164","29","50","7","7","7","23","1","29","23","25","102","164","29","12","13","7","7","23","10","29","23","25","102","164","29","6","28","7","7","23","1","29","23","25","102","164","29","6","28","7","7","23","10","8","23","25","102","164","8","6","47","7","7","23","1","8","23","25","102","164","8","6","47","7","7","23","10","29","23","25","102","164","29","6","19","7","7","17","10","52","17","18","102","164","52","12","7","7","7","23","1","29","23","25","102","164","29","6","19","7","7","17","1","52","17","18","102","164","52","12","7","7","7","23","10","72","23","25","102","164","72","12","7","7","7","23","1","72","23","25","102","164","72","12","7","7","7","23","10","29","23","25","102","164","29","12","13","7","7","17","10","52","17","18","102","164","52","6","7","7","7","3385260.0"
"62","39","10","38","39","40","19","37","38","12","7","7","7","39","1","38","39","40","19","37","38","12","7","7","7","39","10","38","39","40","19","37","38","50","7","7","7","39","1","38","39","40","19","37","38","50","7","7","7","39","10","38","39","40","19","37","38","12","13","7","7","39","1","38","39","40","19","37","38","12","13","7","7","39","10","38","39","40","19","37","38","50","7","7","7","39","1","38","39","40","19","37","38","50","7","7","7","39","10","38","39","40","19","37","38","6","15","7","7","39","1","38","39","40","19","37","38","6","15","7","7","39","10","38","39","40","19","37","38","6","19","7","7","39","1","38","39","40","19","37","38","6","19","7","7","17","10","30","17","18","19","37","30","6","19","7","7","17","1","30","17","18","19","37","30","6","19","7","7","17","10","30","17","18","19","37","30","6","7","7","7","17","1","30","17","18","19","37","30","6","7","7","7","1022040.0"
"63","9","10","42","9","11","249","5","42","12","7","7","7","9","1","42","9","11","249","5","42","12","7","7","7","9","10","42","9","11","249","5","42","12","7","7","7","9","1","42","9","11","249","5","42","12","7","7","7","9","10","86","9","11","249","5","86","6","19","7","7","17","10","16","17","18","249","5","16","12","7","7","7","17","1","16","17","18","249","5","16","12","7","7","7","9","1","86","9","11","249","5","86","6","19","7","7","9","10","33","9","11","249","5","33","6","121","7","7","9","10","8","9","11","249","5","8","6","84","7","7","9","1","33","9","11","249","5","33","6","121","7","7","9","10","33","9","11","249","5","33","6","250","7","7","9","1","33","9","11","249","5","33","6","250","7","7","9","10","14","9","11","249","5","14","6","61","7","7","9","1","14","9","11","249","5","14","6","61","7","7","9","1","8","9","11","249","5","8","6","84","7","7","3966900.0"
"64","110","10","86","110","111","251","5","86","12","67","7","7","110","1","86","110","111","251","5","86","12","67","7","7","110","10","8","110","111","251","5","8","6","34","7","7","110","1","8","110","111","251","5","8","6","34","7","7","110","10","42","110","111","251","5","42","6","80","7","7","110","1","42","110","111","251","5","42","6","80","7","7","110","10","8","110","111","251","5","8","6","53","7","7","110","1","8","110","111","251","5","8","6","53","7","7","110","10","8","110","111","251","5","8","6","104","7","7","110","1","8","110","111","251","5","8","6","104","7","7","110","10","86","110","111","251","5","86","6","93","7","7","110","1","86","110","111","251","5","86","6","93","7","7","110","10","42","110","111","251","5","42","6","7","7","7","110","1","42","110","111","251","5","42","6","7","7","7","110","10","42","110","111","251","5","42","6","246","7","7","110","1","42","110","111","251","5","42","6","246","7","7","0.0"
"66","128","10","38","128","40","4","127","38","12","13","7","7","128","1","38","128","40","4","127","38","12","13","7","7","128","10","38","128","40","4","127","38","6","19","7","7","128","1","38","128","40","4","127","38","6","19","7","7","31","10","30","31","18","4","127","30","6","4","7","7","31","1","30","31","18","4","127","30","6","4","7","7","44","10","20","44","45","4","127","20","6","4","7","7","44","1","20","44","45","4","127","20","6","4","7","7","0","10","20","0","3","4","127","20","6","4","7","7","0","1","20","0","3","4","127","20","6","4","7","7","202","10","204","202","203","4","127","204","6","4","7","7","202","1","204","202","203","4","127","204","6","4","7","7","31","10","30","31","18","4","127","30","6","7","7","7","31","1","30","31","18","4","127","30","6","7","7","7","0","10","20","0","3","4","127","20","6","4","7","7","21","10","20","21","22","4","127","20","6","4","7","7","160260.0"
