"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","concept:name_11","lifecycle:transition_11","org:resource_11","Activity_11","Resource_11","Work_Order_Qty_11","Part_Desc__11","Worker_ID_11","Report_Type_11","Qty_Completed_11","Qty_Rejected_11","Qty_for_MRB_11","concept:name_12","lifecycle:transition_12","org:resource_12","Activity_12","Resource_12","Work_Order_Qty_12","Part_Desc__12","Worker_ID_12","Report_Type_12","Qty_Completed_12","Qty_Rejected_12","Qty_for_MRB_12","remainingTime"
"7","10","11","15","10","12","16","214","15","13","8","8","8","10","1","15","10","12","16","214","15","13","8","8","8","251","11","9","251","12","16","214","9","13","8","8","8","251","1","9","251","12","16","214","9","13","8","8","8","10","11","15","10","12","16","214","15","13","14","8","8","10","1","15","10","12","16","214","15","13","14","8","8","10","11","56","10","12","16","214","56","6","107","8","8","10","1","56","10","12","16","214","56","6","107","8","8","10","11","9","10","12","16","214","9","13","8","8","8","10","1","9","10","12","16","214","9","13","8","8","8","10","11","9","10","12","16","214","9","6","68","8","8","10","1","9","10","12","16","214","9","6","68","8","8","273000.0"
"70","20","11","21","20","22","52","252","21","13","8","8","8","20","11","21","20","22","52","252","21","45","8","8","8","20","1","21","20","22","52","252","21","45","8","8","8","20","1","21","20","22","52","252","21","13","8","8","8","20","11","21","20","22","52","252","21","13","14","8","8","20","1","21","20","22","52","252","21","13","14","8","8","20","11","21","20","22","52","252","21","13","8","8","8","20","1","21","20","22","52","252","21","13","8","8","8","20","11","21","20","22","52","252","21","13","14","8","8","20","11","21","20","22","52","252","21","6","37","8","8","20","1","21","20","22","52","252","21","13","14","8","8","20","1","21","20","22","52","252","21","6","37","8","8","3081720.0"
"71","72","11","75","72","73","60","24","75","13","14","8","8","72","1","75","72","73","60","24","75","13","14","8","8","72","11","75","72","73","60","24","75","6","39","8","8","72","1","75","72","73","60","24","75","6","39","8","8","98","11","97","98","98","60","24","97","6","88","8","8","98","1","97","98","98","60","24","97","6","88","8","8","27","11","26","27","19","60","24","26","6","88","8","8","27","1","26","27","19","60","24","26","6","88","8","8","0","11","2","0","3","60","24","2","6","88","8","8","0","1","2","0","3","60","24","2","6","88","8","8","62","11","2","62","63","60","24","2","6","88","8","8","62","1","2","62","63","60","24","2","6","88","8","8","4560.0"
"72","35","11","34","35","36","88","24","34","13","8","8","8","35","1","34","35","36","88","24","34","13","8","8","8","35","11","34","35","36","88","24","34","6","88","8","8","35","1","34","35","36","88","24","34","6","88","8","8","18","11","26","18","19","88","24","26","6","88","8","8","18","1","26","18","19","88","24","26","6","88","8","8","62","11","61","62","63","88","24","61","6","8","8","8","62","1","61","62","63","88","24","61","6","8","8","8","62","11","2","62","63","88","24","2","6","14","8","8","62","1","2","62","63","88","24","2","6","14","8","8","0","11","2","0","3","88","24","2","6","88","8","8","62","11","61","62","63","88","24","61","6","39","8","8","167220.0"
"73","10","11","9","10","12","66","206","9","13","8","8","8","10","1","9","10","12","66","206","9","13","8","8","8","10","11","56","10","12","66","206","56","13","8","8","8","10","1","56","10","12","66","206","56","13","8","8","8","10","11","15","10","12","66","206","15","13","8","8","8","10","1","15","10","12","66","206","15","13","8","8","8","10","11","38","10","12","66","206","38","13","8","8","8","10","1","38","10","12","66","206","38","13","8","8","8","10","11","56","10","12","66","206","56","13","14","8","8","10","1","56","10","12","66","206","56","13","14","8","8","10","11","9","10","12","66","206","9","13","8","8","8","10","1","9","10","12","66","206","9","13","8","8","8","876720.0"
"75","35","11","40","35","36","4","33","40","13","8","8","8","35","1","40","35","36","4","33","40","13","8","8","8","35","11","40","35","36","4","33","40","13","8","8","8","35","1","40","35","36","4","33","40","13","8","8","8","35","11","34","35","36","4","33","34","6","4","8","8","35","1","34","35","36","4","33","34","6","4","8","8","35","11","34","35","36","4","33","34","13","8","8","8","35","1","34","35","36","4","33","34","13","8","8","8","35","11","40","35","36","4","33","40","13","8","8","8","35","1","40","35","36","4","33","40","13","8","8","8","35","11","40","35","36","4","33","40","6","4","8","8","35","1","40","35","36","4","33","40","6","4","8","8","1551000.0"
"77","20","11","75","20","22","100","170","75","13","8","8","8","20","1","75","20","22","100","170","75","13","8","8","8","20","11","75","20","22","100","170","75","13","8","8","8","20","1","75","20","22","100","170","75","13","8","8","8","20","11","21","20","22","100","170","21","13","8","8","8","20","1","21","20","22","100","170","21","13","8","8","8","20","11","21","20","22","100","170","21","13","8","8","8","20","1","21","20","22","100","170","21","13","8","8","8","20","11","75","20","22","100","170","75","6","43","8","8","20","1","75","20","22","100","170","75","6","43","8","8","20","11","28","20","22","100","170","28","6","37","8","8","18","11","17","18","19","100","170","17","6","60","14","8","1467600.0"
"78","53","11","56","53","54","253","5","56","13","68","8","8","53","1","56","53","54","253","5","56","13","68","8","8","53","11","56","53","54","253","5","56","6","88","8","8","53","1","56","53","54","253","5","56","6","88","8","8","53","11","9","53","54","253","5","9","6","216","8","8","53","1","9","53","54","253","5","9","6","216","8","8","53","11","38","53","54","253","5","38","6","254","8","8","53","1","38","53","54","253","5","38","6","254","8","8","53","11","56","53","54","253","5","56","6","29","8","8","53","1","56","53","54","253","5","56","6","29","8","8","53","11","56","53","54","253","5","56","13","8","8","8","53","1","56","53","54","253","5","56","13","8","8","8","2466600.0"
"79","18","11","47","18","19","255","214","47","6","255","8","8","18","1","47","18","19","255","214","47","6","255","8","8","0","11","116","0","3","255","214","116","6","255","8","8","0","1","116","0","3","255","214","116","6","255","8","8","105","11","61","105","106","255","214","61","6","8","8","8","105","1","61","105","106","255","214","61","6","8","8","8","105","11","2","105","106","255","214","2","6","255","8","8","105","1","2","105","106","255","214","2","6","255","8","8","59","11","47","59","19","255","214","47","6","255","8","8","59","1","47","59","19","255","214","47","6","255","8","8","98","11","97","98","98","255","214","97","6","255","8","8","98","1","97","98","98","255","214","97","6","255","8","8","0.0"
"80","53","11","38","53","54","32","5","38","13","14","8","8","53","1","38","53","54","32","5","38","13","14","8","8","53","11","38","53","54","32","5","38","6","29","8","8","53","1","38","53","54","32","5","38","6","29","8","8","18","11","47","18","19","32","5","47","6","29","14","8","18","1","47","18","19","32","5","47","6","29","14","8","0","11","2","0","3","32","5","2","6","29","8","8","0","1","2","0","3","32","5","2","6","29","8","8","105","11","61","105","106","32","5","61","6","8","8","8","105","1","61","105","106","32","5","61","6","8","8","8","105","11","2","105","106","32","5","2","6","64","8","8","105","1","2","105","106","32","5","2","6","64","8","8","122940.0"
"82","53","11","56","53","54","52","5","56","13","14","8","8","53","1","56","53","54","52","5","56","13","14","8","8","53","11","56","53","54","52","5","56","6","8","8","8","53","1","56","53","54","52","5","56","6","8","8","8","53","11","38","53","54","52","5","38","13","14","8","8","53","1","38","53","54","52","5","38","13","14","8","8","53","11","38","53","54","52","5","38","6","70","8","8","53","1","38","53","54","52","5","38","6","70","8","8","18","11","47","18","19","52","5","47","6","70","68","8","18","1","47","18","19","52","5","47","6","70","68","8","0","11","2","0","3","52","5","2","6","70","8","8","0","1","2","0","3","52","5","2","6","70","8","8","1276920.0"
"83","53","11","56","53","54","179","42","56","13","8","8","8","53","1","56","53","54","179","42","56","13","8","8","8","53","11","56","53","54","179","42","56","13","14","8","8","53","1","56","53","54","179","42","56","13","14","8","8","53","11","15","53","54","179","42","15","13","14","8","8","53","1","15","53","54","179","42","15","13","14","8","8","53","11","38","53","54","179","42","38","6","79","8","8","53","1","38","53","54","179","42","38","6","79","8","8","53","11","56","53","54","179","42","56","6","4","8","8","18","11","47","18","19","179","42","47","6","8","8","8","18","1","47","18","19","179","42","47","6","8","8","8","53","1","56","53","54","179","42","56","6","4","8","8","367200.0"
"84","35","11","34","35","36","64","122","34","13","14","8","8","35","1","34","35","36","64","122","34","13","14","8","8","35","11","34","35","36","64","122","34","6","88","8","8","35","1","34","35","36","64","122","34","6","88","8","8","35","11","34","35","36","64","122","34","6","8","8","8","35","1","34","35","36","64","122","34","6","8","8","8","35","11","34","35","36","64","122","34","6","68","8","8","35","1","34","35","36","64","122","34","6","68","8","8","35","11","34","35","36","64","122","34","13","14","8","8","35","1","34","35","36","64","122","34","13","14","8","8","18","11","26","18","19","64","122","26","6","8","8","8","18","1","26","18","19","64","122","26","6","8","8","8","859620.0"
"85","76","11","30","76","77","95","33","30","13","68","8","8","76","1","30","76","77","95","33","30","13","68","8","8","76","11","30","76","77","95","33","30","6","25","8","8","76","1","30","76","77","95","33","30","6","25","8","8","76","11","38","76","77","95","33","38","6","25","8","8","76","11","109","76","77","95","33","109","6","8","107","8","76","11","40","76","77","95","33","40","6","4","8","8","76","1","38","76","77","95","33","38","6","25","8","8","76","1","109","76","77","95","33","109","6","8","107","8","76","1","40","76","77","95","33","40","6","4","8","8","18","11","26","18","19","95","33","26","6","32","68","8","18","1","26","18","19","95","33","26","6","32","68","8","0.0"
"86","76","11","30","76","77","244","33","30","13","8","8","8","76","1","30","76","77","244","33","30","13","8","8","8","76","11","51","76","77","244","33","51","13","25","8","8","76","1","51","76","77","244","33","51","13","25","8","8","76","11","38","76","77","244","33","38","6","25","8","8","76","1","38","76","77","244","33","38","6","25","8","8","76","11","30","76","77","244","33","30","6","177","8","8","76","1","30","76","77","244","33","30","6","177","8","8","76","11","51","76","77","244","33","51","6","4","8","8","76","1","51","76","77","244","33","51","6","4","8","8","76","11","51","76","77","244","33","51","6","14","8","8","76","1","51","76","77","244","33","51","6","14","8","8","101340.0"
"87","10","11","15","10","12","256","257","15","13","8","8","8","10","1","15","10","12","256","257","15","13","8","8","8","10","11","9","10","12","256","257","9","13","14","8","8","10","1","9","10","12","256","257","9","13","14","8","8","10","11","9","10","12","256","257","9","6","57","8","8","18","11","26","18","19","256","257","26","6","8","14","8","10","1","9","10","12","256","257","9","6","57","8","8","18","1","26","18","19","256","257","26","6","8","14","8","10","11","40","10","12","256","257","40","6","166","8","8","10","11","56","10","12","256","257","56","6","16","8","8","10","1","40","10","12","256","257","40","6","166","8","8","10","11","9","10","12","256","257","9","6","7","8","8","3087900.0"
"89","236","11","9","236","54","153","258","9","13","8","8","8","236","1","9","236","54","153","258","9","13","8","8","8","53","11","15","53","54","153","258","15","13","8","8","8","53","1","15","53","54","153","258","15","13","8","8","8","53","11","38","53","54","153","258","38","13","4","8","8","53","1","38","53","54","153","258","38","13","4","8","8","53","11","38","53","54","153","258","38","6","249","8","8","53","1","38","53","54","153","258","38","6","249","8","8","53","11","9","53","54","153","258","9","6","66","8","8","53","1","9","53","54","153","258","9","6","66","8","8","76","11","9","76","77","153","258","9","6","8","8","8","76","1","9","76","77","153","258","9","6","8","8","8","181500.0"
"9","103","11","75","103","22","86","24","75","13","8","8","8","103","1","75","103","22","86","24","75","13","8","8","8","103","11","21","103","22","86","24","21","13","14","8","8","103","1","21","103","22","86","24","21","13","14","8","8","103","11","21","103","22","86","24","21","6","55","8","8","103","1","21","103","22","86","24","21","6","55","8","8","27","11","26","27","19","86","24","26","6","86","8","8","27","1","26","27","19","86","24","26","6","86","8","8","105","11","2","105","106","86","24","2","6","8","8","8","105","1","2","105","106","86","24","2","6","8","8","8","105","11","2","105","106","86","24","2","6","86","8","8","105","1","2","105","106","86","24","2","6","86","8","8","546120.0"
"90","76","11","30","76","77","153","258","30","13","8","8","8","76","1","30","76","77","153","258","30","13","8","8","8","76","11","15","76","77","153","258","15","13","43","8","8","76","1","15","76","77","153","258","15","13","43","8","8","76","11","38","76","77","153","258","38","6","66","8","8","76","1","38","76","77","153","258","38","6","66","8","8","76","11","9","76","77","153","258","9","6","86","8","8","76","1","9","76","77","153","258","9","6","86","8","8","76","11","9","76","77","153","258","9","6","57","8","8","76","11","30","76","77","153","258","30","6","8","8","8","76","1","30","76","77","153","258","30","6","8","8","8","76","11","51","76","77","153","258","51","6","107","8","8","237600.0"
"91","53","11","56","53","54","155","259","56","13","8","8","8","53","1","56","53","54","155","259","56","13","8","8","8","53","11","15","53","54","155","259","15","13","43","8","8","53","1","15","53","54","155","259","15","13","43","8","8","53","11","15","53","54","155","259","15","6","8","8","8","53","11","38","53","54","155","259","38","6","178","8","8","53","1","15","53","54","155","259","15","6","8","8","8","53","1","38","53","54","155","259","38","6","178","8","8","27","11","26","27","19","155","259","26","6","8","8","8","27","1","26","27","19","155","259","26","6","8","8","8","53","11","30","53","54","155","259","30","45","8","8","8","53","1","30","53","54","155","259","30","45","8","8","8","495180.0"
"92","76","11","30","76","77","25","33","30","13","8","8","8","76","1","30","76","77","25","33","30","13","8","8","8","76","11","30","76","77","25","33","30","13","14","8","8","76","1","30","76","77","25","33","30","13","14","8","8","76","11","30","76","77","25","33","30","6","43","8","8","76","1","30","76","77","25","33","30","6","43","8","8","18","11","26","18","19","25","33","26","6","8","14","8","18","1","26","18","19","25","33","26","6","8","14","8","18","11","26","18","19","25","33","26","6","43","8","8","18","1","26","18","19","25","33","26","6","43","8","8","18","11","26","18","19","25","33","26","6","8","8","8","18","1","26","18","19","25","33","26","6","8","8","8","755520.0"
"93","120","11","40","120","36","88","158","40","13","8","8","8","120","11","40","120","36","88","158","40","6","102","8","8","120","1","40","120","36","88","158","40","13","8","8","8","120","1","40","120","36","88","158","40","6","102","8","8","120","11","34","120","36","88","158","34","6","102","8","8","120","1","34","120","36","88","158","34","6","102","8","8","120","11","34","120","36","88","158","34","13","14","8","8","120","1","34","120","36","88","158","34","13","14","8","8","120","11","34","120","36","88","158","34","6","39","8","8","120","1","34","120","36","88","158","34","6","39","8","8","27","11","17","27","19","88","158","17","6","88","8","8","27","1","17","27","19","88","158","17","6","88","8","8","3715500.0"
"95","10","11","38","10","12","260","156","38","13","8","8","8","10","1","38","10","12","260","156","38","13","8","8","8","10","11","9","10","12","260","156","9","13","68","8","8","10","1","9","10","12","260","156","9","13","68","8","8","18","11","26","18","19","260","156","26","6","8","8","8","10","11","15","10","12","260","156","15","13","7","8","8","18","1","26","18","19","260","156","26","6","8","8","8","10","1","15","10","12","260","156","15","13","7","8","8","10","11","38","10","12","260","156","38","6","107","8","8","10","1","38","10","12","260","156","38","6","107","8","8","10","11","9","10","12","260","156","9","6","60","8","8","10","1","9","10","12","260","156","9","6","60","8","8","2570760.0"
"96","18","11","47","18","19","153","33","47","6","8","8","8","18","1","47","18","19","153","33","47","6","8","8","8","18","11","47","18","19","153","33","47","6","153","8","8","18","1","47","18","19","153","33","47","6","153","8","8","105","11","61","105","106","153","33","61","6","8","8","8","105","1","61","105","106","153","33","61","6","8","8","8","105","11","61","105","106","153","33","61","6","66","8","8","0","11","51","0","3","153","33","51","6","153","8","8","105","1","61","105","106","153","33","61","6","66","8","8","105","11","2","105","106","153","33","2","6","139","8","8","0","1","51","0","3","153","33","51","6","153","8","8","105","1","2","105","106","153","33","2","6","139","8","8","69480.0"
"97","18","11","47","18","19","74","33","47","6","74","8","8","18","1","47","18","19","74","33","47","6","74","8","8","0","11","145","0","3","74","33","145","6","261","8","8","0","1","145","0","3","74","33","145","6","261","8","8","0","11","61","0","3","74","33","61","6","262","8","8","0","1","61","0","3","74","33","61","6","262","8","8","105","11","61","105","106","74","33","61","6","8","8","8","105","11","61","105","106","74","33","61","6","8","8","8","105","1","61","105","106","74","33","61","6","8","8","8","105","1","61","105","106","74","33","61","6","8","8","8","62","11","2","62","63","74","33","2","6","74","8","8","62","1","2","62","63","74","33","2","6","74","8","8","854460.0"
"99","18","11","26","18","19","263","138","26","6","8","8","8","18","1","26","18","19","263","138","26","6","8","8","8","18","11","26","18","19","263","138","26","6","8","8","8","18","1","26","18","19","263","138","26","6","8","8","8","18","11","26","18","19","263","138","26","6","264","8","8","18","1","26","18","19","263","138","26","6","264","8","8","105","11","61","105","106","263","138","61","6","8","8","8","105","1","61","105","106","263","138","61","6","8","8","8","0","11","2","0","3","263","138","2","6","264","8","8","0","1","2","0","3","263","138","2","6","264","8","8","105","11","2","105","106","263","138","2","6","264","8","8","105","1","2","105","106","263","138","2","6","264","8","8","305280.0"
