"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","concept:name_11","lifecycle:transition_11","org:resource_11","Activity_11","Resource_11","Work_Order_Qty_11","Part_Desc__11","Worker_ID_11","Report_Type_11","Qty_Completed_11","Qty_Rejected_11","Qty_for_MRB_11","concept:name_12","lifecycle:transition_12","org:resource_12","Activity_12","Resource_12","Work_Order_Qty_12","Part_Desc__12","Worker_ID_12","Report_Type_12","Qty_Completed_12","Qty_Rejected_12","Qty_for_MRB_12","concept:name_13","lifecycle:transition_13","org:resource_13","Activity_13","Resource_13","Work_Order_Qty_13","Part_Desc__13","Worker_ID_13","Report_Type_13","Qty_Completed_13","Qty_Rejected_13","Qty_for_MRB_13","remainingTime"
"59","75","1","32","75","76","4","38","32","11","66","7","7","75","13","32","75","76","4","38","32","11","66","7","7","75","1","85","75","76","4","38","85","6","42","7","7","75","13","85","75","76","4","38","85","6","42","7","7","75","1","43","75","76","4","38","43","6","12","7","7","75","13","43","75","76","4","38","43","6","12","7","7","17","1","29","17","18","4","38","29","6","42","7","7","17","13","29","17","18","4","38","29","6","42","7","7","21","1","89","21","22","4","38","89","6","42","7","7","21","13","89","21","22","4","38","89","6","42","7","7","0","1","251","0","3","4","38","251","6","42","7","7","0","13","251","0","3","4","38","251","6","42","7","7","56","1","57","56","56","4","38","57","6","42","7","7","135180.0"
"6","40","1","45","40","41","252","218","45","11","12","7","7","40","1","45","40","41","252","218","45","11","7","7","7","40","13","45","40","41","252","218","45","11","12","7","7","40","13","45","40","41","252","218","45","11","7","7","7","40","1","39","40","41","252","218","39","11","7","7","7","40","13","39","40","41","252","218","39","11","7","7","7","40","1","39","40","41","252","218","39","11","12","7","7","40","13","39","40","41","252","218","39","11","12","7","7","40","1","45","40","41","252","218","45","11","7","7","7","40","13","45","40","41","252","218","45","11","7","7","7","40","1","45","40","41","252","218","45","6","46","7","7","40","13","45","40","41","252","218","45","6","46","7","7","17","1","29","17","18","252","218","29","6","7","7","7","1621500.0"
"60","122","1","39","122","41","61","253","39","11","7","7","7","122","13","39","122","41","61","253","39","11","7","7","7","0","1","20","0","3","61","253","20","6","61","7","7","0","13","20","0","3","61","253","20","6","61","7","7","122","1","45","122","41","61","253","45","11","7","7","7","122","13","45","122","41","61","253","45","11","7","7","7","30","1","52","30","18","61","253","52","11","7","7","7","122","1","39","122","41","61","253","39","49","7","7","7","30","13","52","30","18","61","253","52","11","7","7","7","122","13","39","122","41","61","253","39","49","7","7","7","122","1","45","122","41","61","253","45","11","61","7","7","122","13","45","122","41","61","253","45","11","61","7","7","30","1","52","30","18","61","253","52","6","7","7","7","115200.0"
"61","23","1","28","23","25","100","165","28","11","12","7","7","23","1","28","23","25","100","165","28","49","7","7","7","23","13","28","23","25","100","165","28","49","7","7","7","23","13","28","23","25","100","165","28","11","12","7","7","23","1","28","23","25","100","165","28","6","50","7","7","23","13","28","23","25","100","165","28","6","50","7","7","23","1","8","23","25","100","165","8","6","46","7","7","23","13","8","23","25","100","165","8","6","46","7","7","23","1","28","23","25","100","165","28","6","19","7","7","17","1","52","17","18","100","165","52","11","7","7","7","23","13","28","23","25","100","165","28","6","19","7","7","17","13","52","17","18","100","165","52","11","7","7","7","23","1","71","23","25","100","165","71","11","7","7","7","3413160.0"
"62","40","1","39","40","41","19","38","39","11","7","7","7","40","13","39","40","41","19","38","39","11","7","7","7","40","1","39","40","41","19","38","39","49","7","7","7","40","13","39","40","41","19","38","39","49","7","7","7","40","1","39","40","41","19","38","39","11","12","7","7","40","13","39","40","41","19","38","39","11","12","7","7","40","1","39","40","41","19","38","39","49","7","7","7","40","13","39","40","41","19","38","39","49","7","7","7","40","1","39","40","41","19","38","39","6","15","7","7","40","13","39","40","41","19","38","39","6","15","7","7","40","1","39","40","41","19","38","39","6","19","7","7","40","13","39","40","41","19","38","39","6","19","7","7","17","1","29","17","18","19","38","29","6","19","7","7","2231520.0"
"63","9","1","43","9","10","254","5","43","11","7","7","7","9","13","43","9","10","254","5","43","11","7","7","7","9","1","43","9","10","254","5","43","11","7","7","7","9","13","43","9","10","254","5","43","11","7","7","7","9","1","85","9","10","254","5","85","6","19","7","7","17","1","16","17","18","254","5","16","11","7","7","7","17","13","16","17","18","254","5","16","11","7","7","7","9","13","85","9","10","254","5","85","6","19","7","7","9","1","32","9","10","254","5","32","6","115","7","7","9","1","8","9","10","254","5","8","6","83","7","7","9","13","32","9","10","254","5","32","6","115","7","7","9","1","32","9","10","254","5","32","6","255","7","7","9","13","32","9","10","254","5","32","6","255","7","7","3981720.0"
"64","108","1","85","108","109","256","5","85","11","66","7","7","108","13","85","108","109","256","5","85","11","66","7","7","108","1","8","108","109","256","5","8","6","33","7","7","108","13","8","108","109","256","5","8","6","33","7","7","108","1","43","108","109","256","5","43","6","79","7","7","108","13","43","108","109","256","5","43","6","79","7","7","108","1","8","108","109","256","5","8","6","53","7","7","108","13","8","108","109","256","5","8","6","53","7","7","108","1","8","108","109","256","5","8","6","102","7","7","108","13","8","108","109","256","5","8","6","102","7","7","108","1","85","108","109","256","5","85","6","91","7","7","108","13","85","108","109","256","5","85","6","91","7","7","108","1","43","108","109","256","5","43","6","7","7","7","36180.0"
"66","122","1","39","122","41","4","121","39","11","12","7","7","122","13","39","122","41","4","121","39","11","12","7","7","122","1","39","122","41","4","121","39","6","19","7","7","122","13","39","122","41","4","121","39","6","19","7","7","30","1","29","30","18","4","121","29","6","4","7","7","30","13","29","30","18","4","121","29","6","4","7","7","35","1","20","35","36","4","121","20","6","4","7","7","35","13","20","35","36","4","121","20","6","4","7","7","0","1","20","0","3","4","121","20","6","4","7","7","0","13","20","0","3","4","121","20","6","4","7","7","204","1","206","204","205","4","121","206","6","4","7","7","204","13","206","204","205","4","121","206","6","4","7","7","30","1","29","30","18","4","121","29","6","7","7","7","248280.0"
"67","108","1","85","108","109","146","5","85","11","12","7","7","108","1","85","108","109","146","5","85","6","91","7","7","108","13","85","108","109","146","5","85","11","12","7","7","108","13","85","108","109","146","5","85","6","91","7","7","108","1","8","108","109","146","5","8","6","140","7","7","9","1","8","9","10","146","5","8","11","7","7","7","9","13","8","9","10","146","5","8","11","7","7","7","108","13","8","108","109","146","5","8","6","140","7","7","108","1","14","108","109","146","5","14","6","58","7","7","108","13","14","108","109","146","5","14","6","58","7","7","108","1","8","108","109","146","5","8","6","64","7","7","108","13","8","108","109","146","5","8","6","64","7","7","9","1","71","9","10","146","5","71","6","195","7","7","4466460.0"
"7","9","1","14","9","10","15","218","14","11","7","7","7","9","13","14","9","10","15","218","14","11","7","7","7","257","1","8","257","10","15","218","8","11","7","7","7","257","13","8","257","10","15","218","8","11","7","7","7","9","1","14","9","10","15","218","14","11","12","7","7","9","13","14","9","10","15","218","14","11","12","7","7","9","1","85","9","10","15","218","85","6","107","7","7","9","13","85","9","10","15","218","85","6","107","7","7","9","1","8","9","10","15","218","8","11","7","7","7","9","13","8","9","10","15","218","8","11","7","7","7","9","1","8","9","10","15","218","8","6","66","7","7","9","13","8","9","10","15","218","8","6","66","7","7","17","1","29","17","18","15","218","29","6","15","7","7","229260.0"
"70","23","1","28","23","25","160","258","28","11","7","7","7","23","1","28","23","25","160","258","28","49","7","7","7","23","13","28","23","25","160","258","28","49","7","7","7","23","13","28","23","25","160","258","28","11","7","7","7","23","1","28","23","25","160","258","28","11","12","7","7","23","13","28","23","25","160","258","28","11","12","7","7","23","1","28","23","25","160","258","28","11","7","7","7","23","13","28","23","25","160","258","28","11","7","7","7","23","1","28","23","25","160","258","28","11","12","7","7","23","1","28","23","25","160","258","28","6","42","7","7","23","13","28","23","25","160","258","28","11","12","7","7","23","13","28","23","25","160","258","28","6","42","7","7","23","1","71","23","25","160","258","71","6","69","7","7","3062940.0"
"71","70","1","71","70","72","58","27","71","11","12","7","7","70","13","71","70","72","58","27","71","11","12","7","7","70","1","71","70","72","58","27","71","6","44","7","7","70","13","71","70","72","58","27","71","6","44","7","7","56","1","57","56","56","58","27","57","6","91","7","7","56","13","57","56","56","58","27","57","6","91","7","7","30","1","29","30","18","58","27","29","6","91","7","7","30","13","29","30","18","58","27","29","6","91","7","7","21","1","20","21","22","58","27","20","6","91","7","7","21","13","20","21","22","58","27","20","6","91","7","7","35","1","20","35","36","58","27","20","6","91","7","7","35","13","20","35","36","58","27","20","6","91","7","7","59","1","29","59","18","58","27","29","6","91","7","7","4500.0"
"72","40","1","39","40","41","91","27","39","11","7","7","7","40","13","39","40","41","91","27","39","11","7","7","7","40","1","39","40","41","91","27","39","6","91","7","7","40","13","39","40","41","91","27","39","6","91","7","7","17","1","29","17","18","91","27","29","6","91","7","7","17","13","29","17","18","91","27","29","6","91","7","7","35","1","2","35","36","91","27","2","6","7","7","7","35","13","2","35","36","91","27","2","6","7","7","7","35","1","20","35","36","91","27","20","6","12","7","7","35","13","20","35","36","91","27","20","6","12","7","7","21","1","20","21","22","91","27","20","6","91","7","7","35","1","2","35","36","91","27","2","6","44","7","7","21","13","20","21","22","91","27","20","6","91","7","7","167160.0"
"73","9","1","8","9","10","64","209","8","11","7","7","7","9","13","8","9","10","64","209","8","11","7","7","7","9","1","85","9","10","64","209","85","11","7","7","7","9","13","85","9","10","64","209","85","11","7","7","7","9","1","14","9","10","64","209","14","11","7","7","7","9","13","14","9","10","64","209","14","11","7","7","7","9","1","43","9","10","64","209","43","11","7","7","7","9","13","43","9","10","64","209","43","11","7","7","7","9","1","85","9","10","64","209","85","11","12","7","7","9","13","85","9","10","64","209","85","11","12","7","7","9","1","8","9","10","64","209","8","11","7","7","7","9","13","8","9","10","64","209","8","11","7","7","7","9","1","8","9","10","64","209","8","6","141","7","7","876660.0"
"75","40","1","45","40","41","4","38","45","11","7","7","7","40","13","45","40","41","4","38","45","11","7","7","7","40","1","45","40","41","4","38","45","11","7","7","7","40","13","45","40","41","4","38","45","11","7","7","7","40","1","39","40","41","4","38","39","6","4","7","7","40","13","39","40","41","4","38","39","6","4","7","7","40","1","39","40","41","4","38","39","11","7","7","7","40","13","39","40","41","4","38","39","11","7","7","7","40","1","45","40","41","4","38","45","11","7","7","7","40","13","45","40","41","4","38","45","11","7","7","7","40","1","45","40","41","4","38","45","6","4","7","7","40","13","45","40","41","4","38","45","6","4","7","7","17","1","80","17","18","4","38","80","6","4","7","7","1378200.0"
"77","23","1","71","23","25","100","174","71","11","7","7","7","23","13","71","23","25","100","174","71","11","7","7","7","23","1","71","23","25","100","174","71","11","7","7","7","23","13","71","23","25","100","174","71","11","7","7","7","23","1","28","23","25","100","174","28","11","7","7","7","23","13","28","23","25","100","174","28","11","7","7","7","23","1","28","23","25","100","174","28","11","7","7","7","23","13","28","23","25","100","174","28","11","7","7","7","23","1","71","23","25","100","174","71","6","50","7","7","23","13","71","23","25","100","174","71","6","50","7","7","23","1","24","23","25","100","174","24","6","42","7","7","17","1","16","17","18","100","174","16","6","58","12","7","17","13","16","17","18","100","174","16","6","58","12","7","1456800.0"
"78","108","1","85","108","109","259","5","85","11","66","7","7","108","13","85","108","109","259","5","85","11","66","7","7","108","1","85","108","109","259","5","85","6","91","7","7","108","13","85","108","109","259","5","85","6","91","7","7","108","1","8","108","109","259","5","8","6","220","7","7","108","13","8","108","109","259","5","8","6","220","7","7","108","1","43","108","109","259","5","43","6","260","7","7","108","13","43","108","109","259","5","43","6","260","7","7","108","1","85","108","109","259","5","85","6","31","7","7","108","13","85","108","109","259","5","85","6","31","7","7","108","1","85","108","109","259","5","85","11","7","7","7","108","13","85","108","109","259","5","85","11","7","7","7","108","1","32","108","109","259","5","32","11","12","7","7","2464560.0"
"80","108","1","43","108","109","37","5","43","11","12","7","7","108","13","43","108","109","37","5","43","11","12","7","7","108","1","43","108","109","37","5","43","6","31","7","7","108","13","43","108","109","37","5","43","6","31","7","7","17","1","52","17","18","37","5","52","6","31","12","7","17","13","52","17","18","37","5","52","6","31","12","7","21","1","20","21","22","37","5","20","6","31","7","7","21","13","20","21","22","37","5","20","6","31","7","7","0","1","2","0","3","37","5","2","6","7","7","7","0","13","2","0","3","37","5","2","6","7","7","7","0","1","20","0","3","37","5","20","6","61","7","7","0","13","20","0","3","37","5","20","6","61","7","7","154","1","150","154","155","37","5","150","11","7","7","7","106440.0"
"82","108","1","85","108","109","160","5","85","11","12","7","7","108","13","85","108","109","160","5","85","11","12","7","7","108","1","85","108","109","160","5","85","6","7","7","7","108","13","85","108","109","160","5","85","6","7","7","7","108","1","43","108","109","160","5","43","11","12","7","7","108","13","43","108","109","160","5","43","11","12","7","7","108","1","43","108","109","160","5","43","6","68","7","7","108","13","43","108","109","160","5","43","6","68","7","7","17","1","52","17","18","160","5","52","6","68","66","7","17","13","52","17","18","160","5","52","6","68","66","7","21","1","20","21","22","160","5","20","6","68","7","7","21","13","20","21","22","160","5","20","6","68","7","7","242","1","2","242","36","160","5","2","6","7","7","7","309000.0"
"83","108","1","85","108","109","183","47","85","11","7","7","7","108","13","85","108","109","183","47","85","11","7","7","7","108","1","85","108","109","183","47","85","11","12","7","7","108","13","85","108","109","183","47","85","11","12","7","7","108","1","14","108","109","183","47","14","11","12","7","7","108","13","14","108","109","183","47","14","11","12","7","7","108","1","43","108","109","183","47","43","6","79","7","7","108","13","43","108","109","183","47","43","6","79","7","7","108","1","85","108","109","183","47","85","6","4","7","7","17","1","52","17","18","183","47","52","6","7","7","7","17","13","52","17","18","183","47","52","6","7","7","7","108","13","85","108","109","183","47","85","6","4","7","7","108","1","8","108","109","183","47","8","6","46","7","7","365940.0"
"84","40","1","39","40","41","61","127","39","11","12","7","7","40","13","39","40","41","61","127","39","11","12","7","7","40","1","39","40","41","61","127","39","6","91","7","7","40","13","39","40","41","61","127","39","6","91","7","7","40","1","39","40","41","61","127","39","6","7","7","7","40","13","39","40","41","61","127","39","6","7","7","7","40","1","39","40","41","61","127","39","6","66","7","7","40","13","39","40","41","61","127","39","6","66","7","7","40","1","39","40","41","61","127","39","11","12","7","7","40","13","39","40","41","61","127","39","11","12","7","7","17","1","29","17","18","61","127","29","6","7","7","7","17","13","29","17","18","61","127","29","6","7","7","7","40","1","45","40","41","61","127","45","6","55","7","7","853680.0"
"86","75","1","32","75","76","250","38","32","11","7","7","7","75","13","32","75","76","250","38","32","11","7","7","7","75","1","89","75","76","250","38","89","11","34","7","7","75","13","89","75","76","250","38","89","11","34","7","7","75","1","43","75","76","250","38","43","6","34","7","7","75","13","43","75","76","250","38","43","6","34","7","7","75","1","32","75","76","250","38","32","6","181","7","7","75","13","32","75","76","250","38","32","6","181","7","7","75","1","89","75","76","250","38","89","6","4","7","7","75","13","89","75","76","250","38","89","6","4","7","7","75","1","89","75","76","250","38","89","6","12","7","7","75","13","89","75","76","250","38","89","6","12","7","7","17","1","52","17","18","250","38","52","6","4","7","7","74820.0"
"87","9","1","14","9","10","261","262","14","11","7","7","7","9","13","14","9","10","261","262","14","11","7","7","7","9","1","8","9","10","261","262","8","11","12","7","7","9","13","8","9","10","261","262","8","11","12","7","7","9","1","8","9","10","261","262","8","6","63","7","7","17","1","29","17","18","261","262","29","6","7","12","7","9","13","8","9","10","261","262","8","6","63","7","7","17","13","29","17","18","261","262","29","6","7","12","7","9","1","45","9","10","261","262","45","6","141","7","7","9","1","85","9","10","261","262","85","6","15","7","7","9","13","45","9","10","261","262","45","6","141","7","7","9","1","8","9","10","261","262","8","6","19","7","7","9","13","85","9","10","261","262","85","6","15","7","7","3087240.0"
"89","241","1","8","241","109","159","263","8","11","7","7","7","241","13","8","241","109","159","263","8","11","7","7","7","108","1","14","108","109","159","263","14","11","7","7","7","108","13","14","108","109","159","263","14","11","7","7","7","108","1","43","108","109","159","263","43","11","4","7","7","108","13","43","108","109","159","263","43","11","4","7","7","108","1","43","108","109","159","263","43","6","255","7","7","108","13","43","108","109","159","263","43","6","255","7","7","108","1","8","108","109","159","263","8","6","64","7","7","108","13","8","108","109","159","263","8","6","64","7","7","75","1","8","75","76","159","263","8","6","7","7","7","75","13","8","75","76","159","263","8","6","7","7","7","108","1","8","108","109","159","263","8","6","63","7","7","170160.0"
"9","103","1","71","103","25","88","27","71","11","7","7","7","103","13","71","103","25","88","27","71","11","7","7","7","103","1","28","103","25","88","27","28","11","12","7","7","103","13","28","103","25","88","27","28","11","12","7","7","103","1","28","103","25","88","27","28","6","74","7","7","103","13","28","103","25","88","27","28","6","74","7","7","30","1","29","30","18","88","27","29","6","88","7","7","30","13","29","30","18","88","27","29","6","88","7","7","0","1","20","0","3","88","27","20","6","7","7","7","0","13","20","0","3","88","27","20","6","7","7","7","0","1","20","0","3","88","27","20","6","88","7","7","0","13","20","0","3","88","27","20","6","88","7","7","93","1","98","93","94","88","27","98","11","7","7","7","410520.0"
"90","75","1","32","75","76","159","263","32","11","7","7","7","75","13","32","75","76","159","263","32","11","7","7","7","75","1","14","75","76","159","263","14","11","50","7","7","75","13","14","75","76","159","263","14","11","50","7","7","75","1","43","75","76","159","263","43","6","64","7","7","75","13","43","75","76","159","263","43","6","64","7","7","75","1","8","75","76","159","263","8","6","88","7","7","75","13","8","75","76","159","263","8","6","88","7","7","75","1","8","75","76","159","263","8","6","63","7","7","75","1","32","75","76","159","263","32","6","7","7","7","75","13","32","75","76","159","263","32","6","7","7","7","75","1","89","75","76","159","263","89","6","107","7","7","75","13","89","75","76","159","263","89","6","107","7","7","229860.0"
"91","108","1","85","108","109","161","264","85","11","7","7","7","108","13","85","108","109","161","264","85","11","7","7","7","108","1","14","108","109","161","264","14","11","50","7","7","108","13","14","108","109","161","264","14","11","50","7","7","108","1","14","108","109","161","264","14","6","7","7","7","108","1","43","108","109","161","264","43","6","182","7","7","108","13","14","108","109","161","264","14","6","7","7","7","108","13","43","108","109","161","264","43","6","182","7","7","30","1","29","30","18","161","264","29","6","7","7","7","30","13","29","30","18","161","264","29","6","7","7","7","108","1","32","108","109","161","264","32","49","7","7","7","108","13","32","108","109","161","264","32","49","7","7","7","108","1","8","108","109","161","264","8","6","265","7","7","495180.0"
"92","75","1","32","75","76","34","38","32","11","7","7","7","75","13","32","75","76","34","38","32","11","7","7","7","75","1","32","75","76","34","38","32","11","12","7","7","75","13","32","75","76","34","38","32","11","12","7","7","75","1","32","75","76","34","38","32","6","50","7","7","75","13","32","75","76","34","38","32","6","50","7","7","17","1","29","17","18","34","38","29","6","7","12","7","17","13","29","17","18","34","38","29","6","7","12","7","17","1","29","17","18","34","38","29","6","50","7","7","17","13","29","17","18","34","38","29","6","50","7","7","17","1","29","17","18","34","38","29","6","7","7","7","17","13","29","17","18","34","38","29","6","7","7","7","105","1","60","105","106","34","38","60","11","7","7","7","542340.0"
"93","122","1","45","122","41","91","269","45","11","7","7","7","122","1","45","122","41","91","269","45","6","102","7","7","122","13","45","122","41","91","269","45","11","7","7","7","122","13","45","122","41","91","269","45","6","102","7","7","122","1","39","122","41","91","269","39","6","102","7","7","122","13","39","122","41","91","269","39","6","102","7","7","122","1","39","122","41","91","269","39","11","12","7","7","122","13","39","122","41","91","269","39","11","12","7","7","122","1","39","122","41","91","269","39","6","44","7","7","122","13","39","122","41","91","269","39","6","44","7","7","30","1","16","30","18","91","269","16","6","91","7","7","30","13","16","30","18","91","269","16","6","91","7","7","266","1","267","266","268","91","269","267","6","91","7","7","3715500.0"
"95","9","1","43","9","10","270","162","43","11","7","7","7","9","13","43","9","10","270","162","43","11","7","7","7","9","1","8","9","10","270","162","8","11","66","7","7","9","13","8","9","10","270","162","8","11","66","7","7","17","1","29","17","18","270","162","29","6","7","7","7","9","1","14","9","10","270","162","14","11","19","7","7","17","13","29","17","18","270","162","29","6","7","7","7","9","13","14","9","10","270","162","14","11","19","7","7","9","1","43","9","10","270","162","43","6","107","7","7","9","13","43","9","10","270","162","43","6","107","7","7","9","1","8","9","10","270","162","8","6","58","7","7","9","13","8","9","10","270","162","8","6","58","7","7","17","1","29","17","18","270","162","29","6","7","7","7","2570640.0"
"96","17","1","52","17","18","159","38","52","6","7","7","7","17","13","52","17","18","159","38","52","6","7","7","7","17","1","52","17","18","159","38","52","6","159","7","7","17","13","52","17","18","159","38","52","6","159","7","7","0","1","2","0","3","159","38","2","6","7","7","7","0","13","2","0","3","159","38","2","6","7","7","7","0","1","2","0","3","159","38","2","6","64","7","7","21","1","89","21","22","159","38","89","6","159","7","7","0","13","2","0","3","159","38","2","6","64","7","7","0","1","20","0","3","159","38","20","6","146","7","7","21","13","89","21","22","159","38","89","6","159","7","7","0","13","20","0","3","159","38","20","6","146","7","7","56","1","137","56","56","159","38","137","6","271","7","7","31200.0"
"97","17","1","52","17","18","73","38","52","6","73","7","7","17","13","52","17","18","73","38","52","6","73","7","7","21","1","153","21","22","73","38","153","6","248","7","7","21","13","153","21","22","73","38","153","6","248","7","7","21","1","2","21","22","73","38","2","6","272","7","7","21","13","2","21","22","73","38","2","6","272","7","7","0","1","2","0","3","73","38","2","6","7","7","7","0","1","2","0","3","73","38","2","6","7","7","7","0","13","2","0","3","73","38","2","6","7","7","7","0","13","2","0","3","73","38","2","6","7","7","7","35","1","20","35","36","73","38","20","6","73","7","7","35","13","20","35","36","73","38","20","6","73","7","7","0","1","20","0","3","73","38","20","6","73","7","7","854460.0"
"99","17","1","29","17","18","273","144","29","6","7","7","7","17","13","29","17","18","273","144","29","6","7","7","7","17","1","29","17","18","273","144","29","6","7","7","7","17","13","29","17","18","273","144","29","6","7","7","7","17","1","29","17","18","273","144","29","6","274","7","7","17","13","29","17","18","273","144","29","6","274","7","7","0","1","2","0","3","273","144","2","6","7","7","7","0","13","2","0","3","273","144","2","6","7","7","7","21","1","20","21","22","273","144","20","6","274","7","7","21","13","20","21","22","273","144","20","6","274","7","7","0","1","20","0","3","273","144","20","6","274","7","7","0","13","20","0","3","273","144","20","6","274","7","7","59","1","29","59","18","273","144","29","6","7","7","7","113100.0"
