id,remainingTime,prediction
Case122,2040360.0,2040360.0
Case122,2030580.0,2030580.0
Case122,2030520.0,2030520.0
Case122,2012460.0,2012460.0
Case122,1966020.0,1966020.0
Case122,1946760.0,1985788.45408
Case122,1946700.0,1946056.93968
Case122,1942800.0,1953262.36246
Case122,1937400.0,1948035.80173
Case122,1933440.0,1941659.99563
Case122,1790460.0,1937046.29922
Case122,1786860.0,1812336.83539
Case122,1785120.0,1785586.81373
Case122,1780620.0,1783580.36449
Case122,1778520.0,1779181.82881
Case122,1778460.0,1777494.66622
Case122,1774020.0,1785938.18438
Case122,1773960.0,1773516.13245
Case122,1763640.0,1773344.3983
Case122,1759680.0,1762988.42132
Case122,1745340.0,1759089.96164
Case122,1736640.0,1744791.3911
Case122,1736640.0,1736295.75224
Case122,1723140.0,1736351.7035
Case122,1267200.0,1722595.27256
Case122,1253400.0,1300106.60488
Case122,1249200.0,1280276.35547
Case122,1246560.0,1272642.18559
Case122,608400.0,1267461.45898
Case122,603900.0,640021.288584
Case122,578100.0,632956.107763
Case122,571800.0,604375.661631
Case122,558480.0,596188.042474
Case122,551640.0,581081.215574
Case122,549600.0,572754.990827
Case122,543900.0,569427.997478
Case122,543840.0,562525.143608
Case122,529500.0,561404.12745
Case122,397800.0,546029.398597
Case122,389340.0,400007.44673
Case122,237600.0,404004.143622
Case122,231600.0,251353.82481
Case122,231600.0,244683.157006
Case122,226200.0,244078.021109
Case122,190320.0,238091.253042
Case122,183900.0,201611.0857
Case122,151200.0,194679.65218
Case122,145200.0,161474.343476
Case122,52200.0,155027.481064
Case122,50400.0,61624.9562019
Case122,3600.0,59437.8096572
Case122,0.0,12252.7624751
Case123,402780.0,402780.0
Case123,398280.0,398280.0
Case123,318180.0,318180.0
Case123,309180.0,309180.0
Case123,309180.0,309180.0
Case123,292980.0,326687.534089
Case123,289320.0,308750.531747
Case123,284520.0,301392.308532
Case123,278040.0,294436.519685
Case123,251820.0,286610.442328
Case123,245040.0,259668.752612
Case123,224760.0,251876.74544
Case123,224700.0,229401.495657
Case123,217380.0,229707.321685
Case123,217320.0,221615.214328
Case123,212760.0,220608.461744
Case123,204180.0,216093.773929
Case123,204060.0,207249.578111
Case123,204060.0,206672.630727
Case123,199320.0,204065.666885
Case123,195660.0,201505.609488
Case123,183900.0,198072.509078
Case123,95460.0,183971.674804
Case123,53820.0,95535.8165733
Case123,53760.0,53447.5931736
Case123,53760.0,53510.5257516
Case123,48420.0,53366.4284995
Case123,32280.0,48227.5379587
Case123,31980.0,32004.1258605
Case123,31200.0,31879.1362475
Case123,23640.0,30956.5327435
Case123,23580.0,23451.2432297
Case123,23580.0,23309.4865462
Case123,23520.0,23337.9017876
Case123,22320.0,23358.1214769
Case123,15780.0,22082.8135061
Case123,3000.0,15558.3307458
Case123,0.0,2791.82361397
Case124,496860.0,496860.0
Case124,469560.0,469560.0
Case124,469500.0,469500.0
Case124,464520.0,464520.0
Case124,464460.0,464460.0
Case124,457560.0,472082.806478
Case124,457560.0,465769.528519
Case124,440640.0,462834.946294
Case124,390720.0,446710.70675
Case124,384780.0,400073.758898
Case124,377940.0,390803.642535
Case124,376800.0,382333.717174
Case124,322080.0,380622.954309
Case124,321240.0,327270.135628
Case124,224940.0,321976.407258
Case124,218640.0,232100.686836
Case124,54000.0,218640.000087
Case124,53100.0,64375.9238437
Case124,3600.0,53100.0002441
Case124,0.0,11471.7509491
Case125,57540.0,57540.0
Case125,38820.0,38820.0
Case125,36180.0,36180.0
Case125,14820.0,14820.0
Case125,14640.0,14640.0
Case125,6360.0,21528.1930734
Case125,5460.0,11473.0864855
Case125,5160.0,9146.47748623
Case125,2640.0,8047.26401565
Case125,0.0,5093.00491561
Case126,608400.0,608400.0
Case126,603900.0,603900.0
Case126,534780.0,534780.0
Case126,497340.0,497340.0
Case126,496980.0,496980.0
Case126,496800.0,513306.579341
Case126,493380.0,508818.249854
Case126,493320.0,502989.166591
Case126,493200.0,501013.432783
Case126,481560.0,499871.793282
Case126,459900.0,487840.124498
Case126,457620.0,465921.2335
Case126,206400.0,462909.345291
Case126,206340.0,205944.413174
Case126,176400.0,207314.512228
Case126,171900.0,174628.338483
Case126,146520.0,169673.886327
Case126,143700.0,145155.993302
Case126,143160.0,141931.218752
Case126,140880.0,142725.490208
Case126,93600.0,140337.349723
Case126,90900.0,92720.099447
Case126,65040.0,90940.8158404
Case126,61920.0,64114.4200831
Case126,61920.0,61408.8746533
Case126,52560.0,61157.5796913
Case126,41640.0,51901.0703536
Case126,34380.0,41932.4461883
Case126,3600.0,34051.0742886
Case126,0.0,3481.43954368
Case127,1374660.0,1374660.0
Case127,1353840.0,1353840.0
Case127,1353840.0,1353840.0
Case127,1351140.0,1351140.0
Case127,1343160.0,1343160.0
Case127,1336200.0,1352680.99296
Case127,1336140.0,1341716.66863
Case127,1298100.0,1339682.90898
Case127,1297320.0,1306597.10153
Case127,1293480.0,1302789.70979
Case127,1293240.0,1297637.78624
Case127,1264620.0,1296599.47563
Case127,1249560.0,1264146.22586
Case127,1249440.0,1252430.2232
Case127,1239840.0,1251923.9653
Case127,1235880.0,1241942.31536
Case127,1235160.0,1237806.26941
Case127,1233600.0,1236752.61628
Case127,1231380.0,1235191.9064
Case127,1212780.0,1231127.15844
Case127,1210620.0,1212548.68788
Case127,1210260.0,1210411.45478
Case127,1208580.0,1210138.79076
Case127,1198140.0,1209609.33584
Case127,1198140.0,1197959.61712
Case127,1187040.0,1197992.34768
Case127,1186980.0,1186888.92965
Case127,1182540.0,1186829.82209
Case127,1181160.0,1182433.16882
Case127,1178700.0,1181042.4232
Case127,1158360.0,1178585.26692
Case127,1151040.0,1158232.60711
Case127,1149480.0,1150915.17684
Case127,1145880.0,1149360.34499
Case127,1143300.0,1145764.08083
Case127,1124880.0,1143199.44931
Case127,1124340.0,1124771.77493
Case127,1123500.0,1124250.35417
Case127,1122420.0,1123408.41143
Case127,1122360.0,1122325.92857
Case127,1117860.0,1122273.79987
Case127,1092960.0,1117797.02052
Case127,1091520.0,1092867.33378
Case127,1089360.0,1091428.12996
Case127,1089300.0,1089272.76372
Case127,1087020.0,1089226.0839
Case127,1010160.0,1086944.75375
Case127,1005780.0,1010977.18051
Case127,989520.0,1006559.59726
Case127,983340.0,990272.2745
Case127,690180.0,984059.473723
Case127,689760.0,695171.322701
Case127,688140.0,694573.8763
Case127,688020.0,692768.958421
Case127,683100.0,688020.002355
Case127,677880.0,687370.836971
Case127,675840.0,681966.078981
Case127,673260.0,679774.329699
Case127,673140.0,677047.087351
Case127,673080.0,676800.138411
Case127,673080.0,676618.264881
Case127,673020.0,676501.254412
Case127,673020.0,676328.541225
Case127,671340.0,676220.404166
Case127,631080.0,674432.399441
Case127,627480.0,634030.431899
Case127,578040.0,630331.843867
Case127,576180.0,580762.536105
Case127,458280.0,578820.743359
Case127,453780.0,460929.543967
Case127,409860.0,453780.004802
Case127,407940.0,412304.270063
Case127,61920.0,410322.263358
Case127,55440.0,65641.6212635
Case127,55080.0,59070.026037
Case127,48000.0,55080.000011
Case127,26280.0,48000.0089792
Case127,22680.0,26280.0049851
Case127,900.0,25953.6882522
Case127,0.0,4060.72569499
Case129,1205580.0,1205580.0
Case129,1185660.0,1185660.0
Case129,1178460.0,1178460.0
Case129,1176600.0,1176600.0
Case129,1103340.0,1103340.0
Case129,1087920.0,1154548.8392
Case129,1083120.0,1104764.22839
Case129,1076700.0,1094545.26541
Case129,1044660.0,1085389.18449
Case129,1038660.0,1052391.80008
Case129,944820.0,1045079.13907
Case129,940320.0,943628.785041
Case129,940260.0,939305.241139
Case129,939360.0,939214.803118
Case129,119460.0,938405.437337
Case129,115860.0,311090.697798
Case129,61860.0,224589.41834
Case129,60060.0,141829.604196
Case129,2640.0,126102.059335
Case129,0.0,58356.8998417
Case13,78900.0,78900.0
Case13,73500.0,73500.0
Case13,72660.0,72660.0
Case13,71160.0,71160.0
Case13,69540.0,69540.0
Case13,58740.0,71128.2923256
Case13,42120.0,62493.030125
Case13,38520.0,45624.9474019
Case13,17520.0,40735.5162889
Case13,14340.0,20092.5997632
Case13,14220.0,16327.4882803
Case13,11820.0,15909.7058453
Case13,4500.0,13240.8824508
Case13,0.0,5714.6334979
Case130,4980.0,4980.0
Case130,0.0,0.0
Case133,144180.0,144180.0
Case133,139680.0,139680.0
Case133,71940.0,71940.0
Case133,40800.0,40800.0
Case133,40740.0,40740.0
Case133,33780.0,56328.362238
Case133,33480.0,45587.8404789
Case133,0.0,42694.9905094
Case134,129360.0,129360.0
Case134,122160.0,122160.0
Case134,122100.0,122100.0
Case134,107100.0,107100.0
Case134,86400.0,86400.0
Case134,66000.0,94256.8837046
Case134,21720.0,65790.5668331
Case134,0.0,28921.9739743
Case135,739620.0,739620.0
Case135,709020.0,709020.0
Case135,707160.0,707160.0
Case135,698520.0,698520.0
Case135,696480.0,696480.0
Case135,688200.0,705300.519994
Case135,659640.0,695420.069765
Case135,641040.0,667437.602533
Case135,635460.0,646119.158252
Case135,635400.0,639280.879643
Case135,635400.0,638426.776144
Case135,622560.0,638056.664157
Case135,620820.0,624904.848641
Case135,601080.0,622751.593328
Case135,510900.0,602819.204459
Case135,502680.0,516879.428694
Case135,502020.0,507600.928601
Case135,477480.0,501569.835861
Case135,477420.0,476949.229889
Case135,448920.0,476980.22001
Case135,447540.0,448484.467792
Case135,434880.0,447140.949756
Case135,429480.0,434546.375322
Case135,428400.0,429104.749377
Case135,402480.0,428038.944752
Case135,388260.0,402148.170776
Case135,387900.0,387940.609843
Case135,362940.0,387596.118335
Case135,362040.0,362656.093461
Case135,361620.0,361799.492183
Case135,358020.0,361351.870321
Case135,353760.0,357770.899837
Case135,343020.0,353580.972782
Case135,330360.0,342787.553022
Case135,329820.0,330173.86671
Case135,301800.0,329604.313686
Case135,301440.0,301597.25411
Case135,276840.0,301255.38078
Case135,275220.0,276664.362008
Case135,270120.0,275035.983964
Case135,266460.0,269951.026552
Case135,246420.0,266300.3829
Case135,246420.0,246263.634142
Case135,242820.0,246256.691211
Case135,242400.0,242661.521422
Case135,235140.0,242249.441779
Case135,228960.0,235028.860596
Case135,215640.0,228840.562828
Case135,215640.0,215542.791378
Case135,209460.0,215535.938661
Case135,209460.0,209340.452181
Case135,190020.0,209349.669324
Case135,185880.0,189913.76939
Case135,178800.0,185784.877474
Case135,160740.0,178680.988943
Case135,155880.0,160646.744361
Case135,155640.0,155771.022956
Case135,128820.0,155573.75029
Case135,127980.0,128712.131776
Case135,103560.0,127900.821792
Case135,103320.0,103461.442075
Case135,84180.0,103241.001749
Case135,73320.0,84093.1653904
Case135,69780.0,73260.771354
Case135,67200.0,69691.5974677
Case135,43140.0,67125.2755402
Case135,41160.0,43116.8873504
Case135,20520.0,41075.4764201
Case135,20520.0,20435.5643552
Case135,18960.0,20434.8542861
Case135,15360.0,18880.7491282
Case135,0.0,15282.7562998
Case136,43560.0,43560.0
Case136,28020.0,28020.0
Case136,28020.0,28020.0
Case136,5160.0,5160.0
Case136,2700.0,2700.0
Case136,0.0,10118.159678
Case137,235740.0,235740.0
Case137,216720.0,216720.0
Case137,210780.0,210780.0
Case137,200340.0,200340.0
Case137,187200.0,187200.0
Case137,157260.0,192989.584513
Case137,3300.0,163975.55042
Case137,0.0,49416.8460287
Case138,163800.0,163800.0
Case138,160920.0,160920.0
Case138,154860.0,154860.0
Case138,136740.0,136740.0
Case138,136680.0,136680.0
Case138,115740.0,141161.972078
Case138,110220.0,121573.006504
Case138,81540.0,113915.962668
Case138,81420.0,81384.0027179
Case138,74040.0,84742.9819859
Case138,16980.0,76782.1690646
Case138,15180.0,22027.1464902
Case138,15180.0,14789.4800707
Case138,13380.0,14799.3102461
Case138,13380.0,12853.2853581
Case138,10680.0,12884.285
Case138,1680.0,13230.9768836
Case138,0.0,3933.0872957
Case139,3720.0,3720.0
Case139,0.0,0.0
Case140,956940.0,956940.0
Case140,918240.0,918240.0
Case140,909780.0,909780.0
Case140,905280.0,905280.0
Case140,856860.0,856860.0
Case140,853260.0,882995.67902
Case140,847560.0,865260.52282
Case140,843060.0,855979.755038
Case140,261360.0,849654.246025
Case140,254460.0,261134.572933
Case140,246540.0,301430.84627
Case140,233340.0,331980.209304
Case140,233280.0,299572.40921
Case140,230220.0,286951.154054
Case140,230160.0,275222.765641
Case140,228000.0,229155.717421
Case140,41220.0,261388.375835
Case140,38640.0,79611.5612039
Case140,32940.0,71791.5578986
Case140,32580.0,62024.309457
Case140,31020.0,58269.6900882
Case140,28980.0,36304.6727964
Case140,6660.0,49583.8274762
Case140,0.0,25793.5996688
Case141,4500.0,4500.0
Case141,0.0,0.0
Case142,335400.0,335400.0
Case142,327840.0,327840.0
Case142,4200.0,4200.0
Case142,0.0,0.0
Case144,35820.0,35820.0
Case144,32220.0,32220.0
Case144,3660.0,3660.0
Case144,0.0,0.0
Case145,2027040.0,2027040.0
Case145,2013960.0,2013960.0
Case145,1990740.0,1990740.0
Case145,1970820.0,1970820.0
Case145,1819080.0,1819080.0
Case145,1817460.0,1813964.64193
Case145,1808940.0,1850498.78099
Case145,1806660.0,1832610.88938
Case145,1786440.0,1825351.07916
Case145,1786380.0,1801748.01048
Case145,1716420.0,1799589.46541
Case145,1693740.0,1714793.74898
Case145,843000.0,1692246.89259
Case145,840300.0,1046378.7356
Case145,600180.0,957836.175481
Case145,598980.0,681164.187253
Case145,331680.0,666003.653348
Case145,328080.0,386959.662314
Case145,328080.0,376371.907441
Case145,320880.0,370754.440646
Case145,302880.0,358847.192936
Case145,272280.0,336904.87906
Case145,243660.0,303019.363863
Case145,231240.0,271599.115777
Case145,157680.0,256698.193946
Case145,157620.0,181365.729395
Case145,155640.0,179305.38907
Case145,153180.0,175566.981365
Case145,29280.0,171549.589229
Case145,25680.0,47229.3609122
Case145,480.0,42303.9164212
Case145,0.0,16029.2658716
Case146,31200.0,31200.0
Case146,27600.0,27600.0
Case146,6000.0,6000.0
Case146,0.0,0.0
Case147,156420.0,156420.0
Case147,139860.0,139860.0
Case147,111780.0,111780.0
Case147,97380.0,97380.0
Case147,97380.0,97380.0
Case147,79740.0,103878.337325
Case147,67080.0,85512.4518853
Case147,50580.0,71444.0191798
Case147,46980.0,54160.8754245
Case147,43140.0,49870.6951932
Case147,25380.0,45488.5733451
Case147,21780.0,27505.5730685
Case147,13200.0,23631.4790613
Case147,2580.0,12942.0356252
Case147,180.0,3959.23204976
Case147,0.0,1496.98887746
Case148,3991980.0,3991980.0
Case148,3986580.0,3986580.0
Case148,3480780.0,3480780.0
Case148,3455580.0,3455580.0
Case148,53580.0,53580.0
Case148,53580.0,2719220.33516
Case148,53580.0,981888.295849
Case148,49980.0,657142.417071
Case148,49080.0,493526.453286
Case148,49080.0,394405.493307
Case148,4500.0,327855.542344
Case148,4440.0,240607.495563
Case148,3180.0,203419.118999
Case148,0.0,173679.764758
Case150,35220.0,35220.0
Case150,35220.0,35220.0
Case150,35220.0,35220.0
Case150,30720.0,30720.0
Case150,30720.0,30720.0
Case150,30720.0,32062.6344806
Case150,60.0,31619.6661737
Case150,0.0,19707.6331392
Case153,280800.0,280800.0
Case153,277800.0,277800.0
Case153,277800.0,277800.0
Case153,274500.0,274500.0
Case153,114600.0,114600.0
Case153,112380.0,263132.090198
Case153,60900.0,155540.438645
Case153,58800.0,92763.12522
Case153,3600.0,83097.5876475
Case153,0.0,710.225464082
Case154,608400.0,608400.0
Case154,603900.0,603900.0
Case154,410400.0,410400.0
Case154,394200.0,394200.0
Case154,237600.0,237600.0
Case154,226140.0,228976.302728
Case154,3600.0,268935.370759
Case154,0.0,-2338.56129537
Case155,582540.0,582540.0
Case155,565440.0,565440.0
Case155,565440.0,565440.0
Case155,562920.0,562920.0
Case155,562920.0,562920.0
Case155,558420.0,567575.808969
Case155,402720.0,563935.34329
Case155,393840.0,399481.578995
Case155,392460.0,427612.658317
Case155,379260.0,414971.693623
Case155,378900.0,397971.297421
Case155,374400.0,377235.463526
Case155,234540.0,387688.697233
Case155,233280.0,232380.276305
Case155,232500.0,233085.983491
Case155,229800.0,231070.379818
Case155,229500.0,239484.11954
Case155,224820.0,227861.2106
Case155,213840.0,223941.136486
Case155,207960.0,212788.207162
Case155,132960.0,207224.337737
Case155,128460.0,132111.337945
Case155,3600.0,128939.012084
Case155,0.0,11366.3610964
Case156,1314000.0,1314000.0
Case156,1300200.0,1300200.0
Case156,1300200.0,1300200.0
Case156,1275000.0,1275000.0
Case156,1222020.0,1222020.0
Case156,1199040.0,1243214.33901
Case156,1198980.0,1198357.19108
Case156,1189560.0,1206441.51986
Case156,1136880.0,1195477.70411
Case156,1102740.0,1143065.14582
Case156,1098600.0,1101897.63257
Case156,1093920.0,1098010.13187
Case156,755460.0,1093213.64109
Case156,754560.0,802149.037251
Case156,754500.0,789011.717356
Case156,754440.0,782318.540675
Case156,553020.0,777748.913143
Case156,551880.0,576236.434766
Case156,517440.0,572076.967545
Case156,512760.0,534889.711263
Case156,41100.0,528242.137505
Case156,36540.0,67310.7322942
Case156,30960.0,60197.949596
Case156,30900.0,52394.0049378
Case156,30840.0,50464.9173565
Case156,30600.0,48749.4440945
Case156,3600.0,47038.2782848
Case156,0.0,18693.7042572
Case157,4500.0,4500.0
Case157,0.0,0.0
Case163,6361440.0,6361440.0
Case163,6357840.0,6357840.0
Case163,6332640.0,6332640.0
Case163,6326280.0,6326280.0
Case163,6325380.0,6325380.0
Case163,6319560.0,6330908.41885
Case163,6238380.0,6324040.27307
Case163,6231180.0,6265949.88606
Case163,5212200.0,6244864.0261
Case163,5212140.0,5486795.31747
Case163,5065440.0,5434792.03021
Case163,5065440.0,5218302.90731
Case163,5065440.0,5182557.7763
Case163,5061840.0,5160432.7806
Case163,5060940.0,5141481.68849
Case163,5060940.0,5129039.02208
Case163,5016840.0,5120038.3508
Case163,5012340.0,5039538.44959
Case163,5009640.0,5060070.47378
Case163,5007840.0,5052278.61454
Case163,1868640.0,5046177.80865
Case163,1865040.0,2295971.99525
Case163,1836240.0,2173710.96381
Case163,1834440.0,2086649.74275
Case163,2040.0,2048783.15878
Case163,0.0,186827.409892
Case17,2760240.0,2760240.0
Case17,2746200.0,2746200.0
Case17,2743980.0,2743980.0
Case17,2740620.0,2740620.0
Case17,2740620.0,2740620.0
Case17,2737560.0,2744116.9358
Case17,2737560.0,2740558.8391
Case17,2732700.0,2739711.73214
Case17,2732640.0,2734707.65958
Case17,2732580.0,2734183.31117
Case17,2731860.0,2733846.00077
Case17,2709300.0,2732946.77475
Case17,2709300.0,2712112.70666
Case17,2677680.0,2711449.22136
Case17,2675940.0,2680528.61896
Case17,2674620.0,2675665.88077
Case17,2661960.0,2676593.20849
Case17,2622900.0,2663593.0323
Case17,2622480.0,2625029.6758
Case17,2591460.0,2622480.00006
Case17,2588460.0,2593527.17466
Case17,2578260.0,2590321.48485
Case17,2575980.0,2579922.2964
Case17,2537580.0,2577497.21955
Case17,2535180.0,2539221.13637
