,id,startTime,event,resource,datetime,eventString,resourceString
236,5,1331726580.0,5,1,2012-03-14T12:03:00.000+02:00,Final Inspection Q.C.,Quality Check 1
237,5,1331726640.0,5,1,2012-03-14T12:04:00.000+02:00,Final Inspection Q.C.,Quality Check 1
238,5,1331769600.0,6,5,2012-03-15T00:00:00.000+02:00,Packing,Packing
239,5,1331773200.0,6,5,2012-03-15T01:00:00.000+02:00,Packing,Packing
240,6,1332189780.0,16,11,2012-03-19T20:43:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
241,6,1332210360.0,16,11,2012-03-20T02:26:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
242,6,1332210420.0,16,11,2012-03-20T02:27:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
243,6,1332225660.0,16,11,2012-03-20T06:41:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
244,6,1332226800.0,16,11,2012-03-20T07:00:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
245,6,1332237240.0,1,1,2012-03-20T09:54:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
246,6,1332241620.0,16,11,2012-03-20T11:07:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
247,6,1332244440.0,1,1,2012-03-20T11:54:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
248,6,1332312900.0,1,1,2012-03-21T06:55:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
249,6,1332315660.0,1,1,2012-03-21T07:41:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
250,6,1332321660.0,2,2,2012-03-21T09:21:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
251,6,1332323340.0,2,2,2012-03-21T09:49:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
252,7,1332285480.0,0,0,2012-03-20T23:18:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
253,7,1332311640.0,0,0,2012-03-21T06:34:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
254,7,1332314280.0,0,0,2012-03-21T07:18:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
255,7,1332325860.0,0,0,2012-03-21T10:31:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
256,8,1331806440.0,10,8,2012-03-15T10:14:00.000+02:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling
257,8,1331826240.0,10,8,2012-03-15T15:44:00.000+02:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling
258,8,1331830500.0,10,8,2012-03-15T16:55:00.000+02:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling
259,8,1331843880.0,10,8,2012-03-15T20:38:00.000+02:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling
260,8,1332140400.0,1,1,2012-03-19T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
261,8,1332142080.0,1,1,2012-03-19T07:28:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
262,8,1332149880.0,2,2,2012-03-19T09:38:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
263,8,1332154260.0,2,2,2012-03-19T10:51:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
264,8,1332168120.0,9,7,2012-03-19T14:42:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
265,8,1332170400.0,9,7,2012-03-19T15:20:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
266,8,1332343620.0,5,1,2012-03-21T15:27:00.000+02:00,Final Inspection Q.C.,Quality Check 1
267,8,1332352620.0,5,1,2012-03-21T17:57:00.000+02:00,Final Inspection Q.C.,Quality Check 1
268,8,1332374400.0,6,5,2012-03-22T00:00:00.000+02:00,Packing,Packing
269,8,1332378000.0,6,5,2012-03-22T01:00:00.000+02:00,Packing,Packing
270,8,1332417000.0,5,1,2012-03-22T11:50:00.000+02:00,Final Inspection Q.C.,Quality Check 1
271,8,1332421500.0,5,1,2012-03-22T13:05:00.000+02:00,Final Inspection Q.C.,Quality Check 1
272,9,1333089360.0,17,12,2012-03-30T06:36:00.000+03:00,Turning & Milling - Machine 10,Machine 10 - Grinding
273,9,1333108020.0,17,12,2012-03-30T11:47:00.000+03:00,Turning & Milling - Machine 10,Machine 10 - Grinding
274,10,1330305480.0,0,0,2012-02-27T01:18:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
275,10,1330325700.0,0,0,2012-02-27T06:55:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
276,10,1330325940.0,0,0,2012-02-27T06:59:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
277,10,1330326000.0,1,1,2012-02-27T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
278,10,1330332000.0,1,1,2012-02-27T08:40:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
279,10,1330333980.0,0,0,2012-02-27T09:13:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
280,10,1330333980.0,0,0,2012-02-27T09:13:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
281,10,1330346280.0,0,0,2012-02-27T12:38:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
282,10,1330435200.0,1,1,2012-02-28T13:20:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
283,10,1330439040.0,1,1,2012-02-28T14:24:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
284,10,1330451520.0,2,2,2012-02-28T17:52:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
285,10,1330456020.0,2,2,2012-02-28T19:07:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
286,10,1330473600.0,9,7,2012-02-29T00:00:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
287,10,1330478100.0,9,7,2012-02-29T01:15:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
288,10,1330553100.0,9,7,2012-02-29T22:05:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
289,10,1330556640.0,9,7,2012-02-29T23:04:00.000+02:00,Flat Grinding - Machine 11,Machine 11 - Grinding
290,10,1330569300.0,3,3,2012-03-01T02:35:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
291,10,1330569360.0,3,3,2012-03-01T02:36:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
292,10,1330572480.0,3,3,2012-03-01T03:28:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
293,10,1330573800.0,3,3,2012-03-01T03:50:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
294,10,1331109000.0,4,4,2012-03-07T08:30:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
295,10,1331118960.0,4,4,2012-03-07T11:16:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
296,10,1331119080.0,4,4,2012-03-07T11:18:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
297,10,1331129400.0,4,4,2012-03-07T14:10:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
298,10,1331129520.0,4,4,2012-03-07T14:12:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
299,10,1331135760.0,4,4,2012-03-07T15:56:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
300,10,1331135820.0,4,4,2012-03-07T15:57:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
301,10,1331148600.0,4,4,2012-03-07T19:30:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
302,10,1331204400.0,5,1,2012-03-08T11:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
303,10,1331221920.0,5,1,2012-03-08T15:52:00.000+02:00,Final Inspection Q.C.,Quality Check 1
304,10,1331251200.0,6,5,2012-03-09T00:00:00.000+02:00,Packing,Packing
305,10,1331254800.0,6,5,2012-03-09T01:00:00.000+02:00,Packing,Packing
306,10,1331283600.0,5,1,2012-03-09T09:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
307,10,1331285220.0,5,1,2012-03-09T09:27:00.000+02:00,Final Inspection Q.C.,Quality Check 1
308,11,1330859640.0,0,0,2012-03-04T11:14:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
309,11,1330883520.0,0,0,2012-03-04T17:52:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
310,11,1330884060.0,0,0,2012-03-04T18:01:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
311,11,1330905180.0,0,0,2012-03-04T23:53:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
312,11,1330905600.0,1,1,2012-03-05T00:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
313,11,1330905780.0,0,0,2012-03-05T00:03:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
314,11,1330909680.0,0,0,2012-03-05T01:08:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
315,11,1330909740.0,0,0,2012-03-05T01:09:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
316,11,1330910100.0,1,1,2012-03-05T01:15:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
317,11,1330929780.0,0,0,2012-03-05T06:43:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
318,11,1330930140.0,0,0,2012-03-05T06:49:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
319,11,1330930800.0,1,1,2012-03-05T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
320,11,1330935660.0,1,1,2012-03-05T08:21:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
321,11,1330940460.0,0,0,2012-03-05T09:41:00.000+02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling
322,11,1330942680.0,1,1,2012-03-05T10:18:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
323,11,1330942980.0,1,1,2012-03-05T10:23:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
324,11,1331809500.0,2,2,2012-03-15T11:05:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
325,11,1331810760.0,2,2,2012-03-15T11:26:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
326,11,1332306180.0,18,13,2012-03-21T05:03:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
327,11,1332310920.0,18,13,2012-03-21T06:22:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
328,11,1332310980.0,18,13,2012-03-21T06:23:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
329,11,1332312540.0,18,13,2012-03-21T06:49:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
330,11,1332315240.0,18,13,2012-03-21T07:34:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
331,11,1332331680.0,18,13,2012-03-21T12:08:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
332,11,1332463200.0,18,13,2012-03-23T00:40:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
333,11,1332466380.0,18,13,2012-03-23T01:33:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
334,11,1332466440.0,18,13,2012-03-23T01:34:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
335,11,1332475680.0,18,13,2012-03-23T04:08:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
336,11,1332487500.0,5,1,2012-03-23T07:25:00.000+02:00,Final Inspection Q.C.,Quality Check 1
337,11,1332499800.0,5,1,2012-03-23T10:50:00.000+02:00,Final Inspection Q.C.,Quality Check 1
338,11,1332633600.0,6,5,2012-03-25T00:00:00.000+02:00,Packing,Packing
339,11,1332637200.0,6,5,2012-03-25T01:00:00.000+02:00,Packing,Packing
340,12,1326650640.0,17,12,2012-01-15T18:04:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
341,12,1326670800.0,17,12,2012-01-15T23:40:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
342,12,1326697140.0,17,12,2012-01-16T06:59:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
343,12,1326704400.0,1,1,2012-01-16T09:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
344,12,1326707340.0,17,12,2012-01-16T09:49:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
345,12,1326707400.0,17,12,2012-01-16T09:50:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
346,12,1326707640.0,1,1,2012-01-16T09:54:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
347,12,1326730920.0,17,12,2012-01-16T16:22:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
348,12,1326737280.0,17,12,2012-01-16T18:08:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
349,12,1326757080.0,17,12,2012-01-16T23:38:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
350,12,1326757140.0,17,12,2012-01-16T23:39:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
351,12,1326782220.0,17,12,2012-01-17T06:37:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
352,12,1326797160.0,17,12,2012-01-17T10:46:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
353,12,1326801660.0,17,12,2012-01-17T12:01:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
354,12,1326870000.0,1,1,2012-01-18T07:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
355,12,1326875700.0,17,12,2012-01-18T08:35:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
356,12,1326875760.0,17,12,2012-01-18T08:36:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
357,12,1326875880.0,1,1,2012-01-18T08:38:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
358,12,1326880200.0,17,12,2012-01-18T09:50:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
359,12,1326880560.0,17,12,2012-01-18T09:56:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
360,12,1326880620.0,17,12,2012-01-18T09:57:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
361,12,1326881640.0,1,1,2012-01-18T10:14:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
362,12,1326886140.0,1,1,2012-01-18T11:29:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
363,12,1326900720.0,17,12,2012-01-18T15:32:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
364,12,1326958740.0,7,6,2012-01-19T07:39:00.000+02:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling
365,12,1326963600.0,7,6,2012-01-19T09:00:00.000+02:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling
366,12,1326963660.0,17,12,2012-01-19T09:01:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
367,12,1326988800.0,17,12,2012-01-19T16:00:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
368,12,1326989280.0,17,12,2012-01-19T16:08:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
369,12,1327000860.0,17,12,2012-01-19T19:21:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
370,12,1327244460.0,2,2,2012-01-22T15:01:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
371,12,1327246380.0,2,2,2012-01-22T15:33:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
372,12,1327310640.0,1,1,2012-01-23T09:24:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
373,12,1327310700.0,1,1,2012-01-23T09:25:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
374,12,1327416060.0,2,2,2012-01-24T14:41:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
375,12,1327421160.0,2,2,2012-01-24T16:06:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
376,12,1327449600.0,6,5,2012-01-25T00:00:00.000+02:00,Packing,Packing
377,12,1327453200.0,6,5,2012-01-25T01:00:00.000+02:00,Packing,Packing
378,12,1327489860.0,5,1,2012-01-25T11:11:00.000+02:00,Final Inspection Q.C.,Quality Check 1
379,12,1327500540.0,5,1,2012-01-25T14:09:00.000+02:00,Final Inspection Q.C.,Quality Check 1
380,12,1327500600.0,1,1,2012-01-25T14:10:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
381,12,1327500660.0,1,1,2012-01-25T14:11:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
382,13,1330573740.0,19,14,2012-03-01T03:49:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
383,13,1330583700.0,19,14,2012-03-01T06:35:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
384,13,1330585020.0,19,14,2012-03-01T06:57:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
385,13,1330596000.0,1,1,2012-03-01T10:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
386,13,1330599600.0,1,1,2012-03-01T11:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
387,13,1330605360.0,19,14,2012-03-01T12:36:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
388,13,1330605420.0,19,14,2012-03-01T12:37:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
389,13,1330616760.0,19,14,2012-03-01T15:46:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
390,13,1330632960.0,19,14,2012-03-01T20:16:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
391,13,1330669620.0,19,14,2012-03-02T06:27:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
392,13,1330670700.0,19,14,2012-03-02T06:45:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
393,13,1330692420.0,19,14,2012-03-02T12:47:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
394,13,1330779600.0,19,14,2012-03-03T13:00:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
395,13,1330817760.0,19,14,2012-03-03T23:36:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
396,13,1330820760.0,19,14,2012-03-04T00:26:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
397,13,1330843560.0,19,14,2012-03-04T06:46:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
398,13,1330845600.0,1,1,2012-03-04T07:20:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
399,13,1330847460.0,1,1,2012-03-04T07:51:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
400,13,1331018520.0,1,1,2012-03-06T07:22:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
401,13,1331018880.0,19,14,2012-03-06T07:28:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
402,13,1331018940.0,1,1,2012-03-06T07:29:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
403,13,1331018940.0,19,14,2012-03-06T07:29:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
404,13,1331168880.0,19,14,2012-03-08T01:08:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
405,13,1331180220.0,19,14,2012-03-08T04:17:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
406,13,1331190660.0,19,14,2012-03-08T07:11:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
407,13,1331206620.0,19,14,2012-03-08T11:37:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
408,13,1331206620.0,19,14,2012-03-08T11:37:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
409,13,1331221920.0,19,14,2012-03-08T15:52:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
410,13,1331222040.0,19,14,2012-03-08T15:54:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
411,13,1331250000.0,19,14,2012-03-08T23:40:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
412,13,1331257680.0,19,14,2012-03-09T01:48:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
413,13,1331275800.0,1,1,2012-03-09T06:50:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
414,13,1331275860.0,19,14,2012-03-09T06:51:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
415,13,1331278320.0,1,1,2012-03-09T07:32:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
416,13,1331279940.0,19,14,2012-03-09T07:59:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
417,13,1331296020.0,19,14,2012-03-09T12:27:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
418,13,1331384400.0,19,14,2012-03-10T13:00:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
419,13,1331421960.0,19,14,2012-03-10T23:26:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
420,13,1331447700.0,19,14,2012-03-11T06:35:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
421,13,1331448900.0,19,14,2012-03-11T06:55:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
422,13,1331449080.0,1,1,2012-03-11T06:58:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
423,13,1331451720.0,1,1,2012-03-11T07:42:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
424,13,1331452920.0,1,1,2012-03-11T08:02:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
425,13,1331457420.0,1,1,2012-03-11T09:17:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
426,13,1331463240.0,19,14,2012-03-11T10:54:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
427,13,1331482140.0,19,14,2012-03-11T16:09:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
428,13,1331482260.0,19,14,2012-03-11T16:11:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
429,13,1331496720.0,19,14,2012-03-11T20:12:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
430,13,1331539200.0,1,1,2012-03-12T08:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
431,13,1331539680.0,1,1,2012-03-12T08:08:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
432,13,1331539980.0,1,1,2012-03-12T08:13:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
433,13,1331544480.0,1,1,2012-03-12T09:28:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
434,13,1331544480.0,1,1,2012-03-12T09:28:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
435,13,1331544780.0,1,1,2012-03-12T09:33:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
436,13,1331853000.0,19,14,2012-03-15T23:10:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
