,elapsed_time,total_time,remaining_time,XG_2000,RF_50,LM_pred,Lasso
2452,534480,534480,0,0.0,167760.0,400599.71344,298111.016218
7203,6220800,6225300,4500,0.0,5176.8,1835576083.75,22606.5054183
2748,11100,1303500,1292400,1981189.625,1516705.2,2046299.20966,2119931.5379
3111,1671660,3083940,1412280,1413343.375,1428100.8,0.0,1612780.56614
2724,29040,59160,30120,0.0,429795.6,785026.895691,1811509.38077
7754,1319580,1374660,55080,50470.0703125,49432.8,0.0,-257633.36411
4091,1074960,3643800,2568840,2570247.75,2555881.2,2525575.02039,2216104.34538
5429,3987540,3991980,4440,0.0,67291.2,495543418.913,432744.978385
2995,2672700,3120480,447780,438695.03125,427796.4,307646.721802,501665.795454
6463,2399160,4327560,1928400,1933525.25,1433616.0,2093179.32593,2008711.36408
9016,6799200,6825900,26700,0.0,17229.6,0.0,-175555.114517
5221,2579700,2639280,59580,55713.8007812,96841.2,130843.545044,-12809.22469
6492,4244820,6232860,1988040,2097583.75,2017254.0,110374654.186,2237117.5392
1071,518400,1818900,1300500,1422962.5,914916.0,75258.5491943,718923.518135
4939,4290300,6670800,2380500,2192434.5,2607148.8,3318858.61395,2846160.40003
7939,5429340,6232860,803520,829750.6875,796752.0,0.0,683842.309352
2668,31860,2073180,2041320,2087472.875,2116695.6,1807212.30139,1643396.84091
7357,744600,748200,3600,0.0,124208.4,0.0,-414936.705227
7499,198720,402780,204060,196942.578125,199058.4,0.0,210694.232347
7971,2506260,3281700,775440,780791.75,766450.8,762334.277344,822733.743584
43,3000,280800,277800,161452.5625,694318.8,654833.853699,1523599.27025
953,863940,4817700,3953760,3942637.0,3982173.6,4177274.52795,3875333.66193
2868,108360,3215700,3107340,3046292.25,3128112.0,3511575.6087,2964393.20587
5355,4322340,7299960,2977620,2976813.0,2936942.4,3796840.81873,2646179.2961
2902,117600,3215700,3098100,3084970.0,3029265.6,4026127.4408,2984310.9083
808,158400,1818000,1659600,1603141.75,1691846.4,2544211.84918,2655561.19205
960,84780,6825900,6741120,6749157.5,6582369.6,4730620.32458,4466833.3319
3930,0,1974480,1974480,1606472.25,1302966.0,1599313.6322,1691621.33108
6210,225180,1462860,1237680,1633337.25,1226660.4,904262.426697,481537.796888
3986,2403540,3083940,680400,635619.0625,702812.4,0.0,862208.309475
2875,312600,435600,123000,275332.75,160458.0,415530.334229,960370.287125
6595,5053560,6135000,1081440,1086001.375,1058433.6,1129304.53931,1126776.89559
1029,376200,1818000,1441800,1442106.625,1443381.6,1530301.57953,1774727.91984
6042,633600,1118160,484560,484457.0625,469134.0,917158.388306,678503.835093
1234,30120,1144740,1114620,1496171.75,1236316.8,3024024.17596,1949391.07475
7751,2882340,3797940,915600,896348.9375,897511.2,140275.950989,767523.233358
1243,1225200,1785600,560400,504883.28125,465391.2,15061500665.6,447360.05266
2285,757920,3656580,2898660,2884481.5,2792571.6,2135358.16486,1841814.97662
1964,511860,3646740,3134880,3008419.75,2903589.6,3462316667.89,2867083.38584
7930,1100820,1822860,722040,715756.0,733203.6,0.0,619443.234652
895,699840,1023180,323340,462143.75,341390.4,109451.453308,631763.962056
8586,2480580,2480580,0,0.0,49208.4,0.0,-1408924.71049
2360,1568220,5649480,4081260,4445587.0,3911692.8,4095081.3653,3519420.42808
6092,453060,2714040,2260980,2306057.5,2287658.4,2975862.08795,2539754.14793
6575,303720,2036760,1733040,1501013.75,1602729.6,1330635.89948,1745806.12343
1377,14400,6181200,6166800,5942851.0,4281132.0,2380028.13019,2554549.4039
5084,3636600,3996240,359640,282607.8125,346027.2,0.0,234365.02102
4828,2880,2555640,2552760,2371950.5,2197568.4,1913426.95447,1597132.04791
2008,0,496560,496560,849467.375,1043047.2,1275784.85504,1749223.96181
6049,3776400,6232860,2456460,2455411.75,2446407.6,0.0,2605769.95843
6268,24480,1443960,1419480,1414357.5,1418397.6,1168127.2926,743773.993711
1429,825900,856140,30240,35274.5117188,32452.8,0.0,-439075.44285
6034,342720,2756640,2413920,2407489.0,2405904.0,0.0,2298856.02626
651,459780,3714840,3255060,3248420.0,3091062.0,3203814.85248,3096274.07893
3402,61080,243720,182640,191082.625,181923.6,287831.223206,517768.729429
8419,373980,736020,362040,325545.6875,354180.0,851800.252441,955997.114573
916,532380,7299960,6767580,6611151.0,6601395.6,6475145.26788,6618620.21744
2818,1222740,6232860,5010120,5010730.0,4987432.8,0.0,5104912.64541
6530,823920,979740,155820,153423.203125,165980.4,0.0,170138.307304
2821,204840,1560960,1356120,2514456.25,2805854.4,2832154.01184,2300957.34319
3267,420660,4836120,4415460,4383663.5,4289846.4,3733056.99255,4158938.239
5610,23400,187200,163800,318094.3125,833782.8,0.0,506035.44526
5564,3509460,3646740,137280,116325.742188,309212.4,567871.742859,486331.392919
290,264900,576000,311100,387628.09375,426712.8,679954.052795,1102122.60959
5170,3920160,3969060,48900,0.0,61183.2,575958.062012,65055.1026123
2494,445980,2639280,2193300,2304238.25,2210331.6,2379256.8183,3365325.17601
5117,2518320,2639280,120960,122025.109375,125510.4,14361992789.9,113578.33832
8449,335580,648060,312480,293089.71875,263930.4,0.0,-218182.525579
2736,2461080,5579400,3118320,3172664.5,3131452.8,3021398.04877,2895361.66586
6860,6018060,6225300,207240,225678.296875,221162.4,842226.300842,458059.184395
999,37680,3519180,3481500,3135235.25,3097479.6,2922522.92853,3035519.42617
574,16440,599940,583500,481091.8125,1143117.6,1729430.8645,1954608.68046
105,46200,7552500,7506300,6959921.0,6214370.4,5529811.54926,4564004.13873
467,217500,4719960,4502460,3151033.75,2684937.6,2171006.60248,2778065.29225
377,201660,4151700,3950040,3954537.0,3938230.8,5059326.19922,4311718.04928
859,606420,3714840,3108420,2965845.5,2953572.0,2846095.26874,2600607.3014
5979,3716160,6232860,2516700,2517095.0,2513949.6,27775500.1105,2589002.14842
2223,932760,1303440,370680,611730.6875,312192.0,333777.897888,268479.2722
492,374400,7406100,7031700,7025262.5,7028466.0,6451231.85217,6194760.24009
5483,2989980,3198240,208260,212544.15625,250686.0,867868.358276,762419.567622
1273,50460,1144740,1094280,1456989.75,1166961.6,2153753.29248,1903774.41095
8722,851400,934800,83400,88684.7890625,96238.8,613458.536621,56862.3618698
1548,172440,1658640,1486200,1560390.375,1359595.2,3591122.28839,3579470.97531
7521,41400,441420,400020,391048.625,445692.0,2108424.84735,749679.3989
2809,1220940,6232860,5011920,4983971.0,4982307.6,0.0,4872774.94845
4213,1256400,1303500,47100,37900.9609375,117699.6,0.0,-202844.182136
8392,2363940,2714040,350100,337716.25,346855.2,145951.976746,306515.69522
5004,1933860,2073180,139320,135027.265625,132357.6,0.0,-468564.933978
4050,493200,786600,293400,400142.46875,334262.4,298622.764038,230043.465856
8462,5962920,6181200,218280,222550.875,217959.6,365790.826599,306945.78951
273,164100,1090800,926700,996638.125,897844.8,1074555.86169,1728288.0141
9001,924360,953340,28980,0.0,26449.2,135103.393799,179616.555568
4548,434040,3206820,2772780,2755656.75,2759655.6,2630551.94574,3067358.82777
2612,0,613860,613860,978312.125,1667271.6,0.0,376499.205345
1982,504540,6232860,5728320,5738140.5,5730921.6,6660907.03363,5764199.39985
8588,1255560,1327560,72000,112377.523438,78009.6,37151.6404419,163440.072794
200,173040,223140,50100,29720.875,55224.0,0.0,214651.781314
4550,2072820,2639280,566460,556949.1875,564733.2,1131815.56128,738122.838585
7876,0,665160,665160,405639.875,517506.0,365858.40918,472660.156328
8485,129420,204240,74820,119509.273438,114463.2,0.0,25206.6901549
1947,1588980,7319880,5730900,5675223.5,5463675.6,5485696.91425,5532156.51203
7379,13200,117000,103800,12323.6347656,143662.8,0.0,-1622068.99511
1456,11400,6232860,6221460,6135577.5,6019099.2,3949753.90424,3847323.62707
1599,606480,861720,255240,235909.125,247962.0,0.0,161642.758339
1808,872100,935100,63000,68826.8984375,206413.2,0.0,-67406.3853107
5285,4204620,4719960,515340,561754.5,501735.6,0.0,564517.480564
3275,976500,1894920,918420,903184.75,875986.8,247069.523438,645695.861466
8476,24600,273900,249300,160409.796875,228597.6,528056.20166,385657.467233
3698,119340,975720,856380,1259957.625,1004478.0,1576285.60071,2539666.13534
7292,67560,1055580,988020,982941.1875,968422.8,728345.983276,1108854.18644
3351,1031820,1894920,863100,862728.375,866503.2,15591271288.0,523905.825053
2765,70500,1262880,1192380,1219302.625,1188800.4,705379.006958,989245.615447
1834,456420,6181200,5724780,5305985.5,5358429.6,5772023.07422,5345484.17402
8140,14880,705600,690720,734705.0,628190.4,0.0,-422974.832007
7383,61800,904200,842400,741184.4375,801141.6,0.0,-518151.232388
5137,4180380,7319880,3139500,3168206.75,3149739.6,4585033.2771,3379559.58931
1734,336240,6232860,5896620,5878069.0,5878144.8,6173137.55591,6280065.4849
1634,904440,5649480,4745040,4451541.0,4039746.0,2499889.82379,2253943.62951
6087,118680,2525940,2407260,2306351.5,2386041.6,2232100.59827,1709944.40187
2152,684360,6181200,5496840,5419236.5,5392941.6,5285177.65472,4514269.22463
4127,1262880,1262880,0,22001.8242188,110205.6,287353.712402,-404938.138756
3667,1917240,1938900,21660,0.0,121269.6,0.0,-1160453.74039
1033,136860,3674460,3537600,3565442.0,3346696.8,3565747.24036,4860036.08629
3281,1048260,1666080,617820,696096.0,715610.4,541114.272949,607607.044976
1765,861720,861720,0,205278.84375,268802.4,0.0,41933.3309491
4915,4047060,7299960,3252900,3301114.5,3228260.4,2696834.25372,3369575.59435
8274,1010460,1327560,317100,325420.28125,339384.0,257379.175781,29346.5785362
2199,1468680,2195880,727200,911588.75,735128.4,0.0,425825.898896
3010,2682900,3120480,437580,419870.375,405206.4,655299.461914,562236.994398
234,124200,754200,630000,957433.0,1331804.4,1945142.29401,1059026.80314
5920,4984140,7552500,2568360,2565738.25,2568352.8,2905346.27655,2664757.79919
3709,808800,1897500,1088700,1082073.0,1086388.8,21596440116.3,1264899.21737
6572,128880,1205580,1076700,1046328.75,918345.6,80802.5895386,687096.842769
7427,123540,123600,60,26725.984375,18182.4,0.0,132172.421175
349,277200,280800,3600,0.0,170130.0,0.0,141844.551136
4876,438000,438000,0,447.427581787,6102.0,824.002258301,88840.216122
8440,461640,604800,143160,184464.84375,136752.0,1493779.93188,278127.032956
6777,1873860,2027040,153180,64433.7734375,98238.0,88375.3961182,-57449.6316337
2005,529740,6232860,5703120,5687439.5,5693491.2,4790264.18665,5078613.54949
8583,552240,604800,52560,50373.4140625,64561.2,1211.34899902,-181484.111671
4750,1594680,3643800,2049120,2051968.625,2058954.0,1994585.72858,2056969.3018
957,338580,338580,0,0.0,49567.2,746857.943665,302138.955019
1891,507240,6181200,5673960,5696307.5,5510533.2,5590773.16534,5093181.44262
7947,5432940,6232860,799920,854089.375,805988.4,0.0,622402.649861
6097,232860,1300440,1067580,1055209.875,1106008.8,1314995.77539,943473.412062
8438,461100,604800,143700,168481.09375,126318.0,976506.438599,178607.433798
7041,117360,393120,275760,336355.28125,416182.8,0.0,305163.785995
2176,263400,655020,391620,392969.625,379909.2,0.0,56313.0781102
2813,123480,1262880,1139400,1263494.5,1345471.2,1960516.62933,1044465.00684
2835,262320,2044680,1782360,2113584.0,1870208.4,2651564.01355,2415803.12594
6616,649740,2567700,1917960,1855527.375,1884556.8,1761893.35504,2111600.27021
4067,676800,1800900,1124100,1069362.125,1030086.0,718720.23114,737882.920173
8808,7413120,7552500,139380,140167.078125,267045.6,0.0,25026.2651848
7810,0,810360,810360,535641.5,433207.2,270780.903564,1022591.55418
5739,465780,496500,30720,36253.421875,28986.0,125144.158569,-288864.585096
5902,255060,2756640,2501580,2487000.75,2491630.8,9761428332.82,2317720.88379
7755,65940,992100,926160,930585.5,818588.4,0.0,-22668.7042408
3332,1828800,3083940,1255140,1306377.125,835600.8,483272.782227,915969.206852
8307,1546260,1620480,74220,97351.125,103908.0,32007.3205566,119381.688123
2600,952320,3545820,2593500,2587547.5,2593689.6,2402443.61194,2649721.89603
2864,2443920,7406100,4962180,4820744.5,4920811.2,4280526.78577,4488762.34595
1796,377940,6232860,5854920,5864204.5,5855214.0,4617134.79456,5453857.72237
2258,1452660,6135000,4682340,3711157.75,4374146.4,7172207223.15,3554607.45848
6990,6022800,6670800,648000,654824.8125,667972.8,830444.648254,774283.191371
7184,81120,1327560,1246440,1240912.75,1163272.8,0.0,1102964.69751
1610,220740,1658640,1437900,1501138.875,1316702.4,2713893.88025,2270364.03781
2899,48120,1201080,1152960,1569695.0,1377265.2,2227836.84363,2033507.34684
2217,1845360,3714840,1869480,1931117.0,1973768.4,1819859.89899,1739524.90468
4484,34080,3636240,3602160,3086329.25,2680107.6,1022740.13489,981297.06298
4406,137760,3766500,3628740,1793712.75,1101459.6,1149194.15399,1387066.80306
7725,423060,904200,481140,242345.015625,285620.4,392783.036133,351311.864708
3518,2416620,3996240,1579620,1655295.875,1530768.0,1543945.27246,919656.626482
6256,409080,2567700,2158620,2110135.0,2065270.8,2678400.81439,2441882.37938
8903,615480,705600,90120,94089.75,240528.0,0.0,-836592.191449
1491,1331400,5579400,4248000,4158999.5,4286030.4,3504514.56952,3141933.43834
8062,2006880,2480580,473700,390924.1875,442939.2,0.0,-213012.613586
1011,937080,4817700,3880620,3902438.25,3719287.2,4124525.3855,3685745.33557
125,18000,1023180,1005180,996210.9375,1112761.2,0.0,729528.572717
6227,2835720,4836120,2000400,1968782.5,1942755.6,1954334.63843,2236675.3457
7485,185460,402780,217320,230280.53125,207535.2,2612707.39362,2188558.23813
3968,2857200,3996240,1139040,1137283.125,1142523.6,1272505.9577,960390.134175
4152,1164180,1201080,36900,34834.4453125,47602.8,0.0,-84320.3314724
4732,62100,2496960,2434860,2045538.875,1945491.6,740438.616821,903077.9006
2332,64380,1894920,1830540,1786613.75,1785559.2,2192387411.75,2090784.30641
6403,2909040,3643800,734760,769808.1875,716798.4,955870.363342,926390.100726
5083,4369680,6670800,2301120,2338309.5,2297980.8,18445338070.6,2297734.8291
5865,706860,3281700,2574840,2483550.5,2536347.6,2667235.38257,2323210.2995
6521,813600,979740,166140,156780.6875,224010.0,557691.332642,-64691.1630892
6895,34920,393120,358200,461599.75,592284.0,959568.851746,998966.787755
1134,1087200,7552500,6465300,6468692.5,6466728.0,6412616.0589,6187242.31217
6606,155340,748200,592860,566281.3125,559934.4,0.0,146498.245058
1409,44580,1447140,1402560,1527410.75,1497370.8,0.0,289717.27025
6150,4603320,6825900,2222580,2221739.75,2224840.8,2405074.91504,2089847.19801
748,181920,338580,156660,261235.671875,426522.0,983039.466858,1587469.66114
9041,6822300,6825900,3600,0.0,2841.6,0.0,197586.653643
1502,235500,850020,614520,598960.875,597228.0,60835.3825073,826704.050986
6916,222300,1113000,890700,871653.1875,852040.8,44809.4098511,244364.170914
3251,1896660,3257040,1360380,1328492.0,1549549.2,1235195.8501,1603013.12699
1729,1555200,4151700,2596500,2656048.25,2638281.6,1777739.08508,2499002.43911
3892,25680,3206820,3181140,2661760.0,2741456.4,2778399.34393,1920923.4733
2957,2083920,5649480,3565560,3110273.0,2896819.2,4012650.22998,3517333.31434
8237,5633340,6232860,599520,599100.75,599150.4,237833005.394,452351.449486
6166,5131800,7319880,2188080,2188331.5,2171563.2,6510822560.63,2281502.70999
2986,1430400,1658640,228240,217777.140625,237333.6,970664.864136,317506.591281
5192,64680,1993260,1928580,1880220.5,1529754.0,1165408.67981,1124766.30421
7068,4500,1091400,1086900,1192115.0,1344376.8,619908.971436,816467.090451
4882,1870080,1955580,85500,212351.65625,88748.4,0.0,337284.328951
4136,1401480,1618560,217080,289997.5,430998.0,1753342.12146,1370101.15181
2195,644340,6232860,5588520,5578528.5,5590035.6,4934675.89111,5298926.54796
5350,1315440,1713060,397620,504050.53125,426147.6,481528.546997,523128.890113
9067,7552500,7552500,0,91458.140625,1310.4,26137.8673706,124792.493132
2186,716880,1447140,730260,718521.75,719712.0,1178654.1156,576135.083705
6731,5159760,6135000,975240,972739.0,963840.0,1334186.02771,1056798.16676
17,0,223140,223140,2442661.0,1985566.8,1688476.25183,2309193.48488
7739,2875140,3797940,922800,950337.6875,925983.6,1515227.29797,1221727.58726
1481,1341840,6670800,5328960,5365412.5,5314501.2,5921877.38153,5195520.19641
6555,28440,1620480,1592040,1623876.875,1690204.8,2020320.23083,2083453.56622
6759,5178000,6135000,957000,965925.9375,900048.0,923874.860107,965558.506617
1128,611700,856140,244440,268288.25,191490.0,0.0,-590220.076825
7224,6225300,6225300,0,0.0,52862.4,1543569.50159,112823.229844
2970,74400,4836120,4761720,4885163.0,4739270.4,2939819.42908,3380851.51708
7382,328200,393120,64920,225923.265625,71475.6,0.0,-463842.441961
5057,2488260,2639280,151020,160016.375,153565.2,0.0,-54897.9675669
7299,2444940,3797940,1353000,1336531.0,1238642.4,1723920.11829,1654661.70582
5516,1261740,3206820,1945080,1925464.25,1912360.8,0.0,2293022.0713
8728,4245960,4327560,81600,71828.15625,67777.2,0.0,-120075.153269
4332,3684300,3714840,30540,0.0,47748.0,0.0,105112.208282
948,794460,7552500,6758040,6757222.5,6741578.4,6741923.25342,6816735.03494
6670,856860,1326000,469140,473663.4375,355107.6,418742.655762,245882.503389
5786,1709460,1713060,3600,52536.859375,459603.6,69478.1529541,-443841.920238
3032,1473480,3083940,1610460,1589206.875,1592647.2,1547924.00616,1951358.432
5061,0,1993260,1993260,1268104.625,942764.4,1371209.67694,1306770.15674
1686,244080,6181200,5937120,5861222.0,5835771.6,4482740.63281,4486393.68138
4645,2859600,6181200,3321600,3246302.5,3322254.0,3722032.53363,3405960.12875
1466,64680,78900,14220,0.0,102974.4,407281.360718,645026.099309
3222,1872060,3257040,1384980,1364339.875,1444292.4,2101775.01263,1719168.49501
3711,813900,1897500,1083600,1116971.0,1125745.2,1006191.54401,1498600.80048
2740,0,1303500,1303500,1870578.25,1459794.0,2318374.13739,2297580.10017
529,283440,1030200,746760,745664.25,958556.4,1628876.55109,1109642.92
3309,331980,4648740,4316760,4329547.0,4308940.8,4253908.56714,3567662.88417
6089,239340,2567700,2328360,2290386.75,2363718.0,2865459.42889,3073165.14007
4117,108840,1974480,1865640,1506624.375,1173980.4,1805255.78033,1026314.05987
9073,736020,736020,0,0.0,86097.6,0.0,417009.831648
1256,1266180,6225300,4959120,4943990.0,4964805.6,0.0,5182089.40717
3007,1458360,3083940,1625580,1641772.625,1610523.6,1872651.62,1871398.35141
4417,1514820,1560960,46140,48368.3867188,118173.6,0.0,435021.182237
793,545100,3714840,3169740,2805974.75,2784283.2,2551788.25702,2670288.95553
968,229500,459900,230400,344048.8125,500601.6,1550919.02594,733959.087012
407,367200,7552500,7185300,7240812.0,7170070.8,8377979.32336,9350186.42484
2156,188280,534480,346200,319336.90625,359983.2,882457.705444,1355344.97859
7211,2640480,3206820,566340,541551.8125,560230.8,1639819.66772,645581.904907
5577,1304760,3206820,1902060,1909943.125,1897855.2,1670989.11865,1885427.66316
5654,60480,2714040,2653560,2402260.75,2515986.0,2393016.95526,2270794.63743
6239,76020,1777560,1701540,1674321.75,1678599.6,2530899.59113,2123013.40777
1448,70620,6181200,6110580,5910207.0,5852329.2,4782438.7326,4560795.10577
2075,695340,3191940,2496600,2393683.5,2389737.6,3183149.271,2768393.13358
6274,4104120,6232860,2128740,2131377.5,2134633.2,448642660.213,2248648.09333
7209,3587460,4836120,1248660,1229154.25,1248835.2,1604269.07544,1214445.44232
8885,3717540,3797940,80400,47023.7617188,142602.0,136631.57605,186367.691923
944,313200,338580,25380,7072.52636719,195153.6,214467.551208,390168.370102
7531,117000,117000,0,29854.3339844,57597.6,279267.844177,-112020.544021
221,26520,3714840,3688320,4509497.0,3333590.4,4583291.61176,4227874.9632
7103,2585880,3206820,620940,633852.625,651088.8,1211898.23737,632743.783747
6631,5079180,6135000,1055820,1056803.125,1064346.0,1192809.96729,724128.722264
8970,914700,953340,38640,94490.0859375,40561.2,3408450698.5,23402.2870377
4403,1457460,1851720,394260,322687.625,333940.8,425062.096497,-203121.666337
87,77940,223140,145200,366460.75,272696.4,1729978.86127,1683130.53688
2632,16320,1955580,1939260,2012662.75,1870935.6,0.0,1691468.07604
1733,1448280,7319880,5871600,5889424.0,5868356.4,6507537.66357,5888175.4458
7847,644880,1091400,446520,527143.875,218667.6,638726.989197,908787.457377
2797,271260,435600,164340,231158.328125,423276.0,1325568.07129,1415978.78177
4849,3973320,4719960,746640,742461.125,663506.4,819113.701721,716622.686381
7861,1673760,2525940,852180,829624.0625,853947.6,1336933.0697,822061.295416
6672,364500,1374660,1010160,901693.875,795126.0,450507.707703,680508.812647
93,83520,223140,139620,46091.1015625,258517.2,1969620.71039,1975722.40051
1173,310320,861720,551400,601812.0,603163.2,855782.499268,1318855.46777
3006,1458360,3083940,1625580,1612916.625,1608627.6,1531995.78943,1871398.35141
6817,913920,2567700,1653780,1620519.25,1645834.8,1438239.84875,1572992.26998
6254,4088880,6232860,2143980,2191587.75,2138659.2,600804199.413,2163299.33775
811,637560,1023180,385620,372104.6875,390391.2,639526.189636,615147.318197
2378,183600,1666080,1482480,1454996.875,1324608.0,1985647.86804,2220889.04646
3957,3487500,4151700,664200,636859.9375,620886.0,1788208.37561,1022337.12684
7969,2555640,2555640,0,102306.765625,152460.0,26877.4651489,-541039.734007
8253,2153340,2714040,560700,578008.875,528018.0,387686.352905,305440.632775
6279,22800,1779540,1756740,1786223.0,1647948.0,1182540.94525,1496185.73408
7248,2668680,3206820,538140,519353.4375,538800.0,0.0,438836.303815
4092,1270620,4991760,3721140,3455140.0,3764991.6,3484839.48486,3494812.45924
2908,2353500,7299960,4946460,4909741.5,4941814.8,5325862.63623,5253797.71321
6115,493800,2714040,2220240,2205578.0,2230749.6,2587378.86212,2452573.18927
8277,1017720,1327560,309840,322474.75,329384.4,817029.517883,291589.526309
1095,534540,599940,65400,85275.375,181424.4,111993.863892,222100.15921
1506,1314420,1314480,60,0.0,121762.8,355876.682983,145985.436381
6661,1783380,2027040,243660,12881.1054688,112485.6,523038.659851,42665.4792039
4878,2380080,2639280,259200,164227.015625,275070.0,473067.085144,-13469.685182
7311,1485300,1547520,62220,53828.3164062,141919.2,39759.4313965,152582.343028
6195,4046940,6232860,2185920,2180245.5,2185747.2,0.0,2164828.94458
2853,268740,2044680,1775940,1838539.875,1778468.4,2132887.22485,2483985.55052
1928,473940,6232860,5758920,5781549.5,5746323.6,5196785.47754,5790329.49424
933,824340,4817700,3993360,3613314.75,4022905.2,4633280.23987,4394451.58146
2174,198600,534480,335880,422364.9375,389030.4,1146908.50226,1441626.23117
7925,0,40380,40380,792893.1875,532644.0,1532426.92291,667484.958613
7966,716220,1091400,375180,351021.25,397519.2,2031463.39313,1783054.58737
7289,544080,1822860,1278780,1276824.125,1157317.2,1447083.1828,885193.843232
4113,95640,548880,453240,595974.0,527122.8,962582.640137,959642.265946
1089,406980,2385960,1978980,2060012.25,1932115.2,3526551.83844,3093963.71353
1880,1836060,3974400,2138340,2157290.75,2223222.0,1983293.90735,2186647.6342
395,19620,582540,562920,423436.9375,745880.4,1319334.47388,2049211.38708
2042,1292040,1807260,515220,512853.09375,500035.2,492743.277771,718750.046797
4973,3759180,5649480,1890300,1835504.125,1857000.0,1383069.66925,1713998.05014
1263,374700,861720,487020,487741.65625,499201.2,1325883.41711,771501.356128
6221,5396340,6670800,1274460,1264464.125,1319479.2,1508217.90308,1291053.73933
6084,151980,2567700,2415720,2402062.25,2401218.0,3279649.84167,3107288.21953
3594,48000,975720,927720,1493487.75,1470100.8,1756668.12701,2110330.62492
361,66300,7299960,7233660,7300013.5,7114065.6,4695924.77606,4249912.58952
6380,5365380,7406100,2040720,1905389.0,1975018.8,0.0,1978701.39581
8153,1844760,2525940,681180,664462.625,672392.4,0.0,822599.630223
5449,267900,341760,73860,183533.515625,168507.6,1355607.07605,775638.797209
5944,4999500,7552500,2553000,2544871.0,2550685.2,30441745505.9,2896136.04097
6562,117660,1205580,1087920,1043773.75,958568.4,364230.075134,858558.090547
3261,1784820,3083940,1299120,1305092.625,1298696.4,0.0,1607041.20883
1602,0,3545820,3545820,3648501.25,3680674.8,3064228.82703,2736414.59666
1944,40380,534480,494100,346939.4375,622131.6,1721737.91284,1591722.59881
2134,654600,3656580,3001980,2962988.0,2953208.4,2291058.12915,1801348.37196
8805,2388000,2525940,137940,149300.90625,137254.8,12741132479.0,80717.77866
673,567660,1090800,523140,491885.34375,601968.0,986823.378601,777994.972927
5335,3208080,6232860,3024780,2990890.5,3057817.2,9002607061.01,2918221.55435
4533,1534200,4991760,3457560,3476042.5,3480930.0,2914832.68781,3327187.7098
2781,254460,435600,181140,142922.546875,265144.8,1445158.27765,1525791.08811
6730,242700,748200,505500,549383.625,518635.2,309686.568665,375847.826473
1463,1338000,6670800,5332800,5340274.5,5359771.2,4821721.91034,5186113.07654
821,164340,599940,435600,424224.40625,441855.6,276445.537354,801110.460808
8676,526560,736020,209460,214995.171875,210399.6,0.0,321182.417658
5000,3585720,3996240,410520,374363.09375,405381.6,20448667580.9,300882.359654
6936,998580,2567700,1569120,1621756.625,1655466.0,1209896.65204,1511323.03605
8495,0,163800,163800,916993.25,189924.0,904346.272095,436217.700837
1920,11460,2123400,2111940,2019845.5,2128656.0,1507901.33057,1655518.17114
8866,3192900,3281700,88800,92501.921875,92086.8,0.0,-69919.679009
1496,1207680,1300140,92460,49682.703125,97270.8,559485.553589,888912.595221
6874,3353580,3643800,290220,276728.15625,292354.8,0.0,204531.787281
763,436140,7299960,6863820,6998159.5,6864957.6,6322277.96918,6139389.30237
5552,664260,2190660,1526400,1449650.0,1509256.8,796923.530212,1314557.31161
5105,4113300,4719960,606660,596221.5625,598681.2,3644350528.53,779644.432491
6674,678780,2567700,1888920,2475499.75,1949407.2,1785573.07977,2355572.09277
5067,852900,3206820,2353920,2330507.75,2351721.6,1011170.76715,2384288.62071
5973,263820,979740,715920,717494.375,882960.0,852201.01062,496147.16044
1681,1468800,7552500,6083700,6086391.0,6090297.6,6429059.1806,6427364.52261
8746,4834680,4836120,1440,35042.625,59122.8,0.0,-279451.820904
4729,674940,3206820,2531880,2553045.0,2536230.0,2764621.09216,2530060.82447
862,724860,7552500,6827640,6842078.0,6830079.6,6369420.88629,6357448.58614
2688,651000,2123400,1472400,1358489.625,1249006.8,532948.658142,1148613.34795
6353,1209300,3281700,2072400,2084483.5,2075557.2,1955578.90704,2164233.81854
